Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_1,ADL,09,0.000000,0.000000,0.870500,-0.007428,-0.129198,0.853675,-0.101654,-0.038638,0.439401,-0.218152,0.022243,0.021440,0.030202,0.127956,0.890698,0.116017,0.058339,0.486030,0.143393,0.015806,0.041620,-0.023584,0.001654,1.115724,0.036619,-0.060720,1.347510,0.155508,-0.051019,1.411817,0.173725,-0.088875,1.507615,0.010804,0.096898,1.357983,-0.052696,0.233061,1.128694,0.173171,0.117372,1.082161,0.007290,-0.186763,1.316382,-0.100833,-0.235587,1.072631,0.138772,-0.202706,1.031164
2,1,Subject_1,ADL,09,0.000000,0.000000,0.870500,-0.012672,-0.130279,0.853591,-0.093971,-0.019874,0.440075,-0.212489,0.048402,0.015920,0.034291,0.129093,0.889530,0.108629,0.053111,0.479455,0.144490,0.012510,0.037366,-0.022416,0.003019,1.115787,0.038169,-0.058450,1.347941,0.157775,-0.047415,1.411565,0.174868,-0.083237,1.505609,0.014817,0.099626,1.360348,-0.047677,0.235006,1.129443,0.176739,0.114850,1.081004,0.006027,-0.186497,1.320666,-0.108457,-0.236971,1.083012,0.133001,-0.200607,1.035599
3,1,Subject_1,ADL,09,0.000000,0.000000,0.870500,-0.013876,-0.132403,0.855754,-0.092001,-0.016627,0.441078,-0.217329,0.049395,0.018784,0.034630,0.129520,0.888343,0.104040,0.039547,0.481427,0.141984,0.003956,0.038959,-0.023226,0.003119,1.116098,0.039032,-0.056782,1.348649,0.158390,-0.050061,1.411956,0.173568,-0.083432,1.506957,0.017577,0.101447,1.361291,-0.045625,0.235506,1.130917,0.179177,0.115292,1.082602,0.006870,-0.186192,1.324913,-0.107515,-0.239509,1.084634,0.135798,-0.205094,1.034540
4,1,Subject_1,ADL,09,0.000000,0.000000,0.870500,-0.014988,-0.132438,0.854665,-0.095610,-0.011092,0.439600,-0.226428,0.057416,0.016582,0.035128,0.128553,0.888972,0.105151,0.029457,0.480923,0.129305,-0.003221,0.035806,-0.022439,0.003982,1.116711,0.040338,-0.054852,1.349112,0.155893,-0.053284,1.413196,0.166181,-0.080769,1.508347,0.022266,0.103420,1.359621,-0.035661,0.241055,1.131250,0.180575,0.108811,1.083114,0.003382,-0.186414,1.327191,-0.112433,-0.236695,1.087454,0.122033,-0.196671,1.037476
5,1,Subject_1,ADL,09,0.000000,0.000000,0.870500,-0.016701,-0.132707,0.854407,-0.107507,-0.016450,0.437066,-0.249926,0.053062,0.019500,0.035005,0.127970,0.888210,0.118216,0.036603,0.482053,0.131363,0.019186,0.038754,-0.022377,0.005283,1.117685,0.041315,-0.054461,1.349703,0.156110,-0.055022,1.412827,0.165890,-0.074535,1.507700,0.027747,0.103008,1.361026,-0.029499,0.239269,1.128019,0.184515,0.103069,1.083848,0.000729,-0.185988,1.330522,-0.120509,-0.231452,1.090157,0.111656,-0.186870,1.039817
6,1,Subject_1,ADL,09,0.000000,0.000000,0.870500,-0.016906,-0.132724,0.855721,-0.118524,-0.026034,0.441199,-0.267610,0.044645,0.034583,0.037713,0.127010,0.887471,0.121359,0.043516,0.488445,0.121721,0.018734,0.043732,-0.021191,0.006063,1.118873,0.040202,-0.053146,1.351164,0.153421,-0.055781,1.415869,0.160822,-0.077947,1.509473,0.030834,0.103369,1.363186,-0.022980,0.240588,1.133162,0.188036,0.102326,1.092770,-0.002703,-0.185495,1.333719,-0.127106,-0.224380,1.087909,0.095055,-0.195614,1.040355
7,1,Subject_1,ADL,09,0.000000,0.000000,0.870500,-0.022850,-0.132158,0.854443,-0.125035,-0.032058,0.440913,-0.292358,0.028807,0.041733,0.040772,0.125985,0.888770,0.112693,0.036371,0.488207,0.103635,0.008258,0.041638,-0.024035,0.006849,1.121698,0.038166,-0.052652,1.352943,0.151156,-0.056964,1.418029,0.158606,-0.076061,1.512159,0.031821,0.106082,1.362729,-0.012442,0.242445,1.133204,0.188961,0.092132,1.095793,-0.010805,-0.183916,1.334367,-0.134480,-0.220575,1.084600,0.084508,-0.203385,1.035715
8,1,Subject_1,ADL,09,0.000000,0.000000,0.870500,-0.024020,-0.132360,0.855880,-0.127630,-0.033553,0.445268,-0.302669,0.022407,0.049757,0.041927,0.124915,0.886780,0.101463,0.023528,0.487577,0.095340,0.007002,0.045232,-0.025924,0.007310,1.122271,0.034772,-0.050614,1.354420,0.143924,-0.061582,1.419790,0.152150,-0.077593,1.513901,0.029507,0.106246,1.364057,-0.007565,0.242229,1.132803,0.188618,0.090245,1.102714,-0.016017,-0.180964,1.338747,-0.143368,-0.218492,1.088492,0.070930,-0.215357,1.029299
9,1,Subject_1,ADL,09,0.000000,0.000000,0.870500,-0.026315,-0.132419,0.857004,-0.129484,-0.036987,0.448038,-0.298720,0.031246,0.058444,0.045717,0.122774,0.885876,0.095163,0.018834,0.489711,0.085304,-0.000021,0.050108,-0.025568,0.006534,1.124289,0.035337,-0.048979,1.356454,0.145965,-0.059110,1.422714,0.149750,-0.081854,1.519690,0.033614,0.108853,1.364502,0.000229,0.243450,1.132101,0.190291,0.089729,1.109185,-0.020526,-0.180467,1.338612,-0.141632,-0.211256,1.079817,0.066997,-0.224202,1.024713
10,1,Subject_1,ADL,09,0.000000,0.000000,0.870500,-0.029321,-0.131443,0.855552,-0.121189,-0.038867,0.444139,-0.304619,0.032886,0.065842,0.045655,0.122080,0.887928,0.089969,0.021063,0.488758,0.075764,-0.001109,0.051241,-0.026076,0.005502,1.125277,0.035375,-0.050541,1.358027,0.146113,-0.063011,1.421995,0.151047,-0.081299,1.521146,0.036331,0.107966,1.364048,0.003911,0.241413,1.129749,0.191592,0.087604,1.110192,-0.022523,-0.182608,1.337853,-0.137194,-0.212451,1.076702,0.059762,-0.233142,1.014441
