Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_1,ADL,15,0.000000,0.000000,0.887247,0.002507,-0.121654,0.869966,-0.143201,-0.058346,0.467033,-0.260913,-0.056463,0.049145,-0.002443,0.119063,0.907139,0.005204,0.017096,0.484000,-0.019281,-0.050742,0.042272,-0.014552,-0.008707,1.119399,0.045638,-0.083725,1.355762,0.126371,-0.070743,1.443161,0.107410,-0.127112,1.537961,-0.013590,0.053192,1.367604,-0.122026,0.145150,1.137736,-0.043183,0.202455,0.930765,0.049703,-0.190586,1.280699,0.056256,-0.212040,1.015723,0.076926,-0.167505,0.847715
2,1,Subject_1,ADL,15,0.000000,0.000000,0.887247,0.002174,-0.123139,0.869586,-0.141152,-0.059950,0.464526,-0.262881,-0.044661,0.048189,-0.003272,0.118798,0.906602,0.016372,0.017709,0.484707,-0.021550,-0.063637,0.045250,-0.014949,-0.007319,1.119785,0.045515,-0.082430,1.356115,0.126684,-0.071256,1.442876,0.109127,-0.127358,1.538783,-0.012524,0.055890,1.367326,-0.122348,0.145927,1.135485,-0.052606,0.203674,0.927060,0.048132,-0.191496,1.280551,0.052678,-0.214303,1.015361,0.074500,-0.175980,0.840945
3,1,Subject_1,ADL,15,0.000000,0.000000,0.887247,0.002390,-0.124549,0.867401,-0.137979,-0.061043,0.461645,-0.268485,-0.038350,0.045764,-0.004451,0.117902,0.907986,0.023650,0.013516,0.486536,0.002296,-0.064551,0.044658,-0.016123,-0.007254,1.120311,0.044000,-0.083318,1.356532,0.125972,-0.071749,1.442724,0.109324,-0.127936,1.539037,-0.012925,0.056728,1.366687,-0.121078,0.147014,1.133558,-0.064191,0.207707,0.922438,0.045907,-0.195160,1.280875,0.045535,-0.219730,1.015463,0.056738,-0.195612,0.832049
4,1,Subject_1,ADL,15,0.000000,0.000000,0.887247,0.005584,-0.124896,0.863278,-0.137447,-0.058969,0.461530,-0.278094,-0.035628,0.047200,-0.005670,0.118591,0.908535,0.035755,0.018005,0.487879,0.027201,-0.064078,0.043739,-0.015891,-0.007332,1.121089,0.044571,-0.083861,1.356919,0.127573,-0.072439,1.441962,0.111438,-0.128945,1.538914,-0.011344,0.058735,1.367845,-0.121684,0.146231,1.135876,-0.078601,0.210928,0.918100,0.045869,-0.198882,1.281646,0.045494,-0.221617,1.014531,0.049132,-0.206918,0.826629
5,1,Subject_1,ADL,15,0.000000,0.000000,0.887247,0.004492,-0.126298,0.863029,-0.128531,-0.056832,0.459812,-0.289540,-0.028234,0.049839,-0.001231,0.121307,0.908052,0.055509,0.027259,0.490941,0.058163,-0.066894,0.046289,-0.015818,-0.006295,1.122130,0.044740,-0.082271,1.357776,0.127144,-0.073018,1.442342,0.112048,-0.129710,1.539395,-0.009771,0.060783,1.367184,-0.119994,0.146460,1.131253,-0.097600,0.210789,0.909439,0.044799,-0.199857,1.283308,0.037485,-0.227102,1.015256,0.040264,-0.219619,0.824038
6,1,Subject_1,ADL,15,0.000000,0.000000,0.887247,0.001976,-0.127227,0.863182,-0.118585,-0.049304,0.457093,-0.303607,-0.033145,0.053453,0.003695,0.122761,0.908959,0.050103,0.020062,0.491579,0.048561,-0.069689,0.045150,-0.016217,-0.005465,1.121911,0.042719,-0.080819,1.358009,0.125613,-0.071323,1.442392,0.112135,-0.127016,1.539117,-0.007713,0.064183,1.366982,-0.118650,0.146883,1.130624,-0.101982,0.216522,0.908207,0.042846,-0.200040,1.284669,0.029334,-0.231906,1.018864,0.024422,-0.237092,0.821445
7,1,Subject_1,ADL,15,0.000000,0.000000,0.887247,0.001626,-0.128795,0.863998,-0.118062,-0.047431,0.456224,-0.312182,-0.038248,0.057345,0.005755,0.123292,0.908735,0.049559,0.015937,0.490664,0.045004,-0.064658,0.043833,-0.015396,-0.004638,1.123165,0.044528,-0.080064,1.359080,0.128765,-0.068863,1.442433,0.116825,-0.122781,1.540276,-0.003286,0.068141,1.365303,-0.114364,0.149049,1.127027,-0.105169,0.217302,0.902909,0.044604,-0.197886,1.286286,0.027037,-0.233501,1.021373,0.027842,-0.238599,0.821647
8,1,Subject_1,ADL,15,0.000000,0.000000,0.887247,-0.000171,-0.129589,0.867086,-0.127226,-0.053699,0.455722,-0.323733,-0.041415,0.061067,0.009324,0.125114,0.907221,0.050517,0.017477,0.488820,0.040136,-0.055343,0.041637,-0.015157,-0.003501,1.124196,0.045013,-0.076944,1.361120,0.128694,-0.067095,1.445039,0.115757,-0.119300,1.544266,-0.002896,0.071792,1.365578,-0.115123,0.149231,1.125852,-0.109185,0.218774,0.901041,0.044570,-0.197560,1.289327,0.021876,-0.234735,1.023678,0.016680,-0.245876,0.818700
9,1,Subject_1,ADL,15,0.000000,0.000000,0.887247,-0.001684,-0.129411,0.868876,-0.134628,-0.060631,0.454214,-0.335154,-0.049045,0.070533,0.012112,0.126156,0.905931,0.043971,0.008815,0.489204,0.033168,-0.056368,0.043283,-0.014668,-0.001546,1.124822,0.046185,-0.073155,1.362841,0.130791,-0.061694,1.446135,0.118248,-0.113527,1.545876,0.000064,0.077545,1.365628,-0.114338,0.153989,1.125687,-0.108462,0.224018,0.900548,0.045492,-0.196755,1.291470,0.018253,-0.238738,1.028259,0.014617,-0.246437,0.819242
10,1,Subject_1,ADL,15,0.000000,0.000000,0.887247,0.000668,-0.130928,0.868584,-0.128737,-0.057639,0.453752,-0.336066,-0.049251,0.074578,0.010672,0.126892,0.905507,0.046112,0.012169,0.488017,0.032238,-0.046506,0.042992,-0.013577,-0.002943,1.126658,0.046831,-0.071251,1.364793,0.133003,-0.059896,1.448603,0.120101,-0.111211,1.548965,0.000777,0.081460,1.366855,-0.113386,0.156661,1.125966,-0.104351,0.227644,0.899147,0.046348,-0.197564,1.294778,0.017788,-0.240205,1.030920,0.014078,-0.247758,0.816297
