Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_4,Fall,01,-0.000036,0.000102,0.931181,-0.138109,0.022707,0.919806,-0.095940,0.003591,0.451652,-0.046496,0.024545,0.000000,0.138144,-0.023046,0.937129,0.129082,-0.121217,0.475650,0.182632,-0.095165,0.022279,0.014628,0.081564,1.176149,0.061517,0.038381,1.420937,0.081387,-0.035149,1.507265,0.111896,0.052169,1.569786,0.187555,0.009005,1.385716,0.252382,0.004010,1.090450,0.231027,-0.109539,0.852594,-0.099432,0.069814,1.382339,-0.213905,0.077591,1.105145,-0.252927,-0.027996,0.868826
2,1,Subject_4,Fall,01,-0.000000,0.000000,0.931145,-0.137531,0.023284,0.919025,-0.093929,0.005561,0.453102,-0.043760,0.024445,0.002192,0.137714,-0.022836,0.937690,0.126806,-0.121154,0.478490,0.182857,-0.096921,0.026444,0.015429,0.079059,1.176324,0.061589,0.036839,1.420877,0.082729,-0.034115,1.508732,0.111886,0.054633,1.568209,0.187425,0.008953,1.387106,0.251857,0.004487,1.089307,0.228560,-0.116938,0.853872,-0.099058,0.070299,1.383325,-0.212395,0.079102,1.104818,-0.252500,-0.028178,0.868524
3,1,Subject_4,Fall,01,-0.000036,0.000098,0.931168,-0.137194,0.022870,0.918633,-0.092555,0.003872,0.455817,-0.040415,0.022211,0.005342,0.137313,-0.022555,0.937842,0.123837,-0.127414,0.481727,0.182211,-0.101462,0.030479,0.015544,0.078641,1.176224,0.062067,0.036028,1.420486,0.085404,-0.033956,1.509166,0.113765,0.059526,1.564172,0.187760,0.008441,1.386399,0.252959,0.002871,1.088469,0.226737,-0.121914,0.854329,-0.098952,0.069146,1.382468,-0.211032,0.077036,1.103815,-0.252009,-0.032880,0.867695
4,1,Subject_4,Fall,01,-0.000007,0.000014,0.931150,-0.136920,0.022222,0.918006,-0.090083,0.004364,0.457820,-0.036071,0.023237,0.008414,0.137420,-0.021124,0.938213,0.123681,-0.124806,0.484594,0.180339,-0.103151,0.033615,0.015227,0.078496,1.175863,0.060453,0.036192,1.420020,0.085874,-0.032724,1.509714,0.114671,0.064718,1.561489,0.186917,0.009813,1.387196,0.253049,0.003551,1.088708,0.225399,-0.125358,0.856459,-0.100654,0.068296,1.382488,-0.210737,0.074986,1.102745,-0.251338,-0.035416,0.867215
5,1,Subject_4,Fall,01,0.000000,0.000000,0.931145,-0.136409,0.020239,0.917353,-0.087816,0.003468,0.457689,-0.033459,0.020285,0.009560,0.137022,-0.020429,0.939198,0.124402,-0.123777,0.485857,0.180321,-0.104163,0.034401,0.013391,0.076655,1.176030,0.058334,0.034433,1.420644,0.084888,-0.035629,1.511010,0.114263,0.063215,1.560483,0.184937,0.009130,1.388608,0.252029,0.004357,1.088584,0.225155,-0.125335,0.856420,-0.103093,0.066568,1.382061,-0.210944,0.072300,1.101016,-0.251228,-0.036265,0.864284
6,1,Subject_4,Fall,01,-0.000056,0.000143,0.931166,-0.136121,0.020389,0.917727,-0.085944,0.002130,0.459550,-0.030801,0.017939,0.010625,0.136629,-0.021004,0.938834,0.124594,-0.121888,0.485839,0.176018,-0.106846,0.033899,0.012873,0.077580,1.175507,0.057553,0.034959,1.419852,0.084862,-0.035967,1.511746,0.115741,0.067451,1.558622,0.183945,0.008858,1.387702,0.251476,0.003988,1.088000,0.225951,-0.123286,0.855539,-0.104105,0.065357,1.381374,-0.212166,0.069046,1.101086,-0.250416,-0.040361,0.865162
7,1,Subject_4,Fall,01,-0.000041,0.000098,0.931159,-0.135715,0.021972,0.917368,-0.084135,0.002639,0.460425,-0.028217,0.014876,0.011787,0.137017,-0.019929,0.939199,0.126610,-0.113448,0.485625,0.172774,-0.104895,0.034156,0.013255,0.076193,1.175789,0.057107,0.035213,1.420545,0.084465,-0.033837,1.512971,0.113543,0.067716,1.561709,0.183630,0.010442,1.389000,0.249851,0.006118,1.088597,0.224542,-0.117552,0.855945,-0.105229,0.065854,1.383077,-0.213282,0.068128,1.102834,-0.249208,-0.039839,0.868105
8,1,Subject_4,Fall,01,-0.000025,0.000054,0.931162,-0.136040,0.021729,0.918202,-0.083662,0.002041,0.462203,-0.025936,0.015326,0.013954,0.137009,-0.020197,0.939583,0.124394,-0.115593,0.487543,0.168469,-0.110986,0.036368,0.014639,0.075976,1.175382,0.057822,0.034535,1.419780,0.083073,-0.032544,1.513196,0.112449,0.068899,1.561578,0.184715,0.011097,1.389581,0.247861,0.006479,1.089258,0.224186,-0.112324,0.856072,-0.104016,0.065760,1.383681,-0.212819,0.068239,1.103692,-0.248227,-0.040879,0.869263
9,1,Subject_4,Fall,01,-0.000022,0.000056,0.931155,-0.136448,0.023755,0.918635,-0.082594,0.001192,0.464696,-0.025928,0.011999,0.017002,0.137439,-0.021391,0.939672,0.122987,-0.122299,0.489817,0.162139,-0.120019,0.040753,0.015190,0.075494,1.175310,0.058489,0.034079,1.419226,0.082298,-0.031216,1.514427,0.111987,0.071911,1.561934,0.185483,0.011001,1.390023,0.245817,0.001283,1.090437,0.225140,-0.114184,0.859164,-0.104877,0.065210,1.383911,-0.213124,0.066943,1.104821,-0.249580,-0.043755,0.871791
10,1,Subject_4,Fall,01,0.000000,0.000000,0.931145,-0.136196,0.025779,0.918416,-0.082773,0.001012,0.465689,-0.027589,0.010225,0.019576,0.137414,-0.021945,0.940087,0.116152,-0.130247,0.493110,0.150219,-0.135747,0.046696,0.015747,0.074466,1.175623,0.057092,0.033752,1.419338,0.079482,-0.029601,1.514939,0.109271,0.072346,1.564262,0.184928,0.011699,1.392096,0.243633,0.001573,1.091015,0.222069,-0.112735,0.860837,-0.105477,0.064815,1.385155,-0.211797,0.069488,1.104697,-0.247989,-0.039925,0.872640
