Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_4,ADL,14,-0.000429,0.000355,0.921089,-0.086517,-0.102523,0.906942,0.141130,-0.240690,0.541698,0.051228,-0.118657,0.157666,0.076605,0.110097,0.939744,0.336998,-0.071697,0.589654,0.201710,-0.010954,0.170751,0.147906,-0.090667,1.052802,0.344967,-0.231480,1.118508,0.404432,-0.302835,1.043665,0.473898,-0.328473,1.080458,0.379896,-0.121508,1.146995,0.282476,0.097347,1.048712,0.312852,0.043995,0.828044,0.245429,-0.311822,1.128037,0.171286,-0.351798,0.928659,0.249932,-0.256967,0.766121
2,1,Subject_4,ADL,14,-0.000216,0.000187,0.921069,-0.089111,-0.101036,0.906446,0.134704,-0.234922,0.537085,0.048038,-0.111531,0.149139,0.079765,0.110652,0.937953,0.326913,-0.068157,0.579891,0.193746,-0.012539,0.165297,0.140431,-0.087185,1.062842,0.331240,-0.235575,1.135026,0.394912,-0.312900,1.068970,0.462789,-0.337143,1.109817,0.369476,-0.123563,1.164689,0.285302,0.096085,1.050532,0.311495,0.046486,0.824299,0.224917,-0.314907,1.139026,0.168517,-0.352809,0.933158,0.254388,-0.261253,0.756462
3,1,Subject_4,ADL,14,-0.000130,0.000120,0.921075,-0.089986,-0.101325,0.906277,0.127553,-0.222731,0.529382,0.044114,-0.115191,0.136087,0.080446,0.110502,0.936898,0.325914,-0.061331,0.581268,0.194666,-0.000844,0.172221,0.133766,-0.087902,1.075109,0.319639,-0.237134,1.153384,0.382157,-0.320188,1.094923,0.450840,-0.344047,1.137744,0.359638,-0.124184,1.180652,0.284222,0.095177,1.054080,0.308968,0.047016,0.819384,0.206821,-0.317062,1.153292,0.181803,-0.364688,0.929819,0.267990,-0.258612,0.740806
4,1,Subject_4,ADL,14,-0.000045,0.000041,0.921079,-0.090402,-0.101468,0.907257,0.115167,-0.204781,0.519602,0.040230,-0.102714,0.123269,0.084461,0.108487,0.936536,0.314851,-0.057274,0.575777,0.192778,0.001195,0.164141,0.125301,-0.084057,1.089294,0.307369,-0.234757,1.178556,0.367754,-0.317757,1.123082,0.437181,-0.340453,1.169480,0.349835,-0.122691,1.199839,0.276584,0.099777,1.058321,0.298944,0.059053,0.817930,0.191669,-0.315737,1.172288,0.201684,-0.359874,0.904567,0.292480,-0.281794,0.723485
5,1,Subject_4,ADL,14,-0.000009,0.000009,0.921081,-0.091462,-0.101876,0.909538,0.098373,-0.198456,0.513426,0.032938,-0.093489,0.108060,0.088140,0.106267,0.934535,0.298466,-0.053978,0.559381,0.182777,0.009157,0.138877,0.119328,-0.076237,1.097431,0.295715,-0.230287,1.197041,0.353521,-0.313187,1.148002,0.419218,-0.335409,1.199767,0.341353,-0.117912,1.216714,0.270000,0.102381,1.062658,0.285612,0.064903,0.823651,0.180946,-0.309311,1.183122,0.177744,-0.349833,0.917351,0.272415,-0.282969,0.729112
6,1,Subject_4,ADL,14,0.000000,0.000000,0.921082,-0.094951,-0.101051,0.911170,0.080307,-0.191553,0.506283,0.023768,-0.089800,0.093105,0.094065,0.102415,0.931718,0.284309,-0.050086,0.545219,0.167157,0.000841,0.112839,0.111933,-0.072740,1.105238,0.282496,-0.226630,1.214619,0.341564,-0.306573,1.172200,0.402749,-0.328230,1.235272,0.331307,-0.112844,1.232149,0.264976,0.102298,1.065823,0.280342,0.062827,0.829744,0.164484,-0.304846,1.202896,0.138587,-0.346526,0.944306,0.229536,-0.282984,0.752890
7,1,Subject_4,ADL,14,0.000000,0.000000,0.921082,-0.093793,-0.101355,0.912006,0.072308,-0.170322,0.499310,0.022340,-0.072066,0.083707,0.094448,0.101695,0.929005,0.275846,-0.043571,0.542414,0.164200,0.015174,0.107351,0.106476,-0.061882,1.113881,0.275494,-0.215453,1.234229,0.342380,-0.292285,1.201040,0.397722,-0.306030,1.268420,0.321705,-0.097899,1.247464,0.258816,0.110762,1.072726,0.275293,0.070119,0.838942,0.158352,-0.291993,1.218106,0.118183,-0.342736,0.960234,0.210100,-0.284503,0.766939
8,1,Subject_4,ADL,14,0.000000,0.000000,0.921082,-0.095283,-0.099410,0.914098,0.063924,-0.157870,0.493956,0.019413,-0.058175,0.077565,0.096058,0.098515,0.927545,0.266486,-0.045555,0.539265,0.151916,0.000084,0.105667,0.099037,-0.053581,1.120191,0.267761,-0.203049,1.257381,0.345475,-0.270975,1.233071,0.394953,-0.272566,1.299414,0.313972,-0.082108,1.259473,0.258961,0.118271,1.081801,0.275542,0.068111,0.851378,0.149804,-0.278773,1.235141,0.092808,-0.321494,0.981936,0.181581,-0.283569,0.786753
9,1,Subject_4,ADL,14,0.000000,0.000000,0.921082,-0.097045,-0.096679,0.912389,0.060199,-0.157620,0.490196,0.013480,-0.057765,0.072760,0.098026,0.096255,0.929059,0.261316,-0.050022,0.537144,0.148810,-0.010052,0.113814,0.088947,-0.048733,1.127179,0.255642,-0.197314,1.277379,0.335839,-0.255104,1.262188,0.380477,-0.250257,1.330268,0.303566,-0.074072,1.274163,0.253324,0.124556,1.090763,0.275101,0.069157,0.862530,0.131559,-0.270842,1.254240,0.058248,-0.306658,1.001231,0.130155,-0.280672,0.817571
10,1,Subject_4,ADL,14,0.000000,0.000000,0.921082,-0.102353,-0.093673,0.911562,0.055738,-0.153977,0.485814,0.015518,-0.045594,0.072622,0.102999,0.089847,0.930038,0.249351,-0.055090,0.533483,0.144098,-0.043154,0.112336,0.075168,-0.042094,1.136781,0.240874,-0.189854,1.297577,0.320732,-0.239049,1.289509,0.359980,-0.231015,1.364613,0.291886,-0.067381,1.294234,0.246213,0.128521,1.098405,0.281887,0.066338,0.874687,0.098126,-0.258792,1.277060,0.028791,-0.304693,1.026059,0.115637,-0.300202,0.830347
