Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_01,Fall,T05,0.000000,0.000000,0.843074,0.053966,-0.120229,0.832162,-0.039507,-0.099109,0.410462,-0.206187,-0.147282,0.011024,-0.046757,0.116509,0.854396,-0.079478,0.034126,0.434456,-0.223107,-0.076617,0.032784,-0.018265,0.003207,1.082463,0.029562,-0.035003,1.330353,0.103349,-0.009721,1.441190,0.087427,-0.058342,1.540907,-0.067246,0.086885,1.314898,-0.174692,0.125972,1.067061,-0.125568,0.173665,0.864814,0.078958,-0.144801,1.265267,0.077601,-0.206737,0.986315,0.133452,-0.113028,0.825036
2,1,Subject_01,Fall,T05,0.000000,0.000000,0.843074,0.053194,-0.120234,0.831469,-0.043152,-0.104741,0.414027,-0.213757,-0.150019,0.017819,-0.048305,0.114979,0.855120,-0.072189,0.021890,0.434252,-0.223824,-0.082760,0.035501,-0.018334,0.003117,1.081946,0.030792,-0.033985,1.331017,0.104532,-0.008432,1.440836,0.088391,-0.058386,1.540187,-0.066651,0.087545,1.315346,-0.175043,0.123972,1.066083,-0.125544,0.173626,0.864686,0.081067,-0.143733,1.267484,0.079038,-0.208505,0.988091,0.131203,-0.115811,0.827762
3,1,Subject_01,Fall,T05,0.000000,0.000000,0.843074,0.052410,-0.120146,0.830389,-0.041764,-0.096720,0.413729,-0.216753,-0.153858,0.015625,-0.046597,0.116121,0.856855,-0.066892,0.019857,0.438145,-0.218878,-0.085741,0.037004,-0.018878,0.003379,1.080599,0.030102,-0.034233,1.330470,0.104907,-0.010347,1.440147,0.089035,-0.060659,1.538682,-0.067525,0.087325,1.314220,-0.174871,0.123515,1.064373,-0.129083,0.167060,0.861297,0.080277,-0.143904,1.266471,0.077393,-0.207175,0.986624,0.126247,-0.121298,0.821546
4,1,Subject_01,Fall,T05,0.000000,0.000000,0.843074,0.053440,-0.119029,0.828032,-0.039544,-0.092665,0.410169,-0.209550,-0.142866,0.009456,-0.046377,0.115638,0.857573,-0.064557,0.017486,0.435854,-0.213896,-0.090360,0.036757,-0.019249,0.003515,1.081392,0.030519,-0.033736,1.331159,0.106984,-0.011245,1.440513,0.091143,-0.059783,1.539902,-0.068839,0.087138,1.314548,-0.176142,0.123170,1.064091,-0.131433,0.164497,0.859043,0.081180,-0.142836,1.266824,0.079165,-0.206744,0.986781,0.125588,-0.121321,0.820409
5,1,Subject_01,Fall,T05,0.000000,0.000000,0.843074,0.051265,-0.120146,0.829105,-0.035483,-0.085160,0.407574,-0.196702,-0.112036,0.000000,-0.043706,0.116206,0.855979,-0.064017,0.018335,0.431835,-0.207798,-0.103626,0.030331,-0.021135,0.004937,1.081598,0.028179,-0.033280,1.330588,0.106448,-0.011283,1.440623,0.092115,-0.057672,1.540037,-0.070204,0.090468,1.314090,-0.171673,0.129447,1.061782,-0.128575,0.174155,0.857500,0.077185,-0.143175,1.265956,0.073566,-0.208091,0.986584,0.117856,-0.128975,0.815414
6,1,Subject_01,Fall,T05,0.000000,0.000000,0.843074,0.050194,-0.120123,0.827701,-0.034883,-0.077321,0.408473,-0.213333,-0.099463,0.005106,-0.041457,0.117346,0.855553,-0.054679,0.021233,0.433682,-0.196628,-0.108890,0.029372,-0.022636,0.005835,1.080417,0.026026,-0.034343,1.330079,0.105079,-0.012375,1.438638,0.091756,-0.058906,1.539753,-0.072865,0.090027,1.314199,-0.172334,0.127594,1.060135,-0.133048,0.170690,0.854517,0.074196,-0.144940,1.265142,0.070111,-0.207707,0.986943,0.109439,-0.138109,0.811056
7,1,Subject_01,Fall,T05,0.000000,0.000000,0.843074,0.049590,-0.120521,0.826332,-0.034042,-0.065718,0.408837,-0.231926,-0.081337,0.009449,-0.039494,0.117912,0.857116,-0.047152,0.017686,0.433919,-0.174391,-0.111345,0.026655,-0.023247,0.005857,1.080947,0.026493,-0.033343,1.330071,0.106832,-0.011551,1.436311,0.094142,-0.058257,1.537415,-0.073794,0.090842,1.313117,-0.174986,0.125179,1.060194,-0.140436,0.166938,0.849234,0.074467,-0.144829,1.264076,0.066675,-0.210166,0.986670,0.102735,-0.143721,0.809049
8,1,Subject_01,Fall,T05,0.000000,0.000000,0.843074,0.049946,-0.119878,0.826388,-0.029677,-0.056553,0.410154,-0.224688,-0.060920,0.000998,-0.040381,0.116411,0.858481,-0.036785,0.014407,0.432131,-0.145257,-0.111992,0.015269,-0.024230,0.006141,1.081002,0.025964,-0.034944,1.330321,0.106212,-0.012628,1.434879,0.095217,-0.059559,1.535349,-0.073682,0.090421,1.312635,-0.173500,0.126669,1.057565,-0.141271,0.170498,0.845041,0.073377,-0.145768,1.262965,0.064916,-0.210764,0.985834,0.098580,-0.154599,0.800565
9,1,Subject_01,Fall,T05,0.000000,0.000000,0.843074,0.050019,-0.121447,0.825682,-0.033334,-0.057566,0.410648,-0.235529,-0.063978,0.002751,-0.043702,0.113438,0.859027,-0.031396,0.013991,0.431481,-0.111429,-0.114445,0.006148,-0.026523,0.005486,1.083436,0.026641,-0.035673,1.330471,0.108560,-0.012689,1.434556,0.097338,-0.060116,1.535308,-0.071639,0.092827,1.312032,-0.171660,0.127941,1.055491,-0.135577,0.179049,0.844207,0.071311,-0.148643,1.264587,0.059589,-0.213939,0.986432,0.083474,-0.173354,0.794109
10,1,Subject_01,Fall,T05,0.000000,0.000000,0.843074,0.047672,-0.121336,0.822838,-0.041004,-0.060432,0.411181,-0.250134,-0.077184,0.013856,-0.044244,0.111658,0.859474,-0.027096,0.009818,0.433207,-0.089368,-0.122736,0.009284,-0.025264,0.006897,1.082097,0.030383,-0.033529,1.330116,0.112467,-0.011170,1.431181,0.100829,-0.059048,1.530920,-0.067235,0.095171,1.311361,-0.169812,0.128863,1.054471,-0.132638,0.176550,0.841999,0.073451,-0.147513,1.263690,0.055226,-0.217228,0.988366,0.081041,-0.178512,0.792868
11,1,Subject_01,Fall,T05,0.000000,0.000000,0.843074,0.045942,-0.121555,0.825537,-0.048903,-0.059514,0.410543,-0.243996,-0.063662,0.007226,-0.043906,0.112252,0.858912,-0.018958,0.010482,0.429990,-0.058425,-0.113570,0.005262,-0.025320,0.005909,1.080662,0.029419,-0.036079,1.330399,0.110851,-0.013576,1.427385,0.100105,-0.059871,1.526590,-0.066040,0.091831,1.310021,-0.168375,0.126128,1.052402,-0.132632,0.182344,0.837582,0.069745,-0.150655,1.260826,0.051320,-0.216688,0.986848,0.069980,-0.191907,0.784504
12,1,Subject_01,Fall,T05,0.000000,0.000000,0.843074,0.046248,-0.122698,0.825813,-0.066493,-0.065472,0.412977,-0.259791,-0.074207,0.004347,-0.044592,0.112869,0.859440,-0.013142,0.010687,0.437053,-0.041328,-0.115473,0.007115,-0.027092,0.006088,1.079896,0.028270,-0.038535,1.328084,0.109954,-0.015982,1.425712,0.097481,-0.062035,1.523557,-0.066926,0.089612,1.308604,-0.167384,0.124646,1.050850,-0.127861,0.187973,0.835981,0.068159,-0.151906,1.258078,0.049732,-0.217384,0.987568,0.065189,-0.196227,0.782287
