Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.131542,-0.018675,0.596100,0.267931,0.390359,0.532866,0.177652,0.249175,0.107838,-0.130107,0.009951,0.613051,-0.133628,0.429232,0.498575,0.008784,0.226434,0.125141,0.038278,0.039755,0.824992,0.013370,0.126785,1.059004,0.010869,0.192590,1.153361,-0.021114,0.116172,1.218191,-0.124854,0.146019,0.987775,-0.150239,0.180148,0.712730,-0.011321,0.263750,0.550785,0.166102,0.086207,1.007553,0.199582,0.112395,0.732564,0.077283,0.226692,0.572524
2,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.131883,-0.018754,0.596096,0.267841,0.387585,0.527283,0.178724,0.258761,0.097770,-0.130507,0.010729,0.613585,-0.132515,0.427595,0.493141,0.009086,0.224038,0.118556,0.039580,0.040167,0.825901,0.013543,0.127604,1.059381,0.011026,0.192141,1.153707,-0.020148,0.119208,1.223295,-0.125644,0.146919,0.988328,-0.149075,0.182710,0.712929,-0.010756,0.262362,0.548066,0.166835,0.087314,1.008194,0.196402,0.118151,0.732615,0.077732,0.228453,0.568938
3,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.131948,-0.019467,0.595175,0.270438,0.385571,0.531948,0.179790,0.262891,0.099788,-0.130422,0.012459,0.614088,-0.131519,0.427866,0.493233,0.007745,0.219852,0.120057,0.040692,0.038177,0.825924,0.013049,0.125678,1.059637,0.008893,0.190301,1.152446,-0.019626,0.123787,1.229786,-0.127599,0.143740,0.988947,-0.152112,0.178649,0.714618,-0.013091,0.260291,0.549459,0.166551,0.083900,1.008340,0.196449,0.113443,0.734360,0.079915,0.226162,0.569254
4,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.132091,-0.019732,0.594878,0.270074,0.385023,0.535663,0.182267,0.277496,0.098091,-0.130177,0.012691,0.614650,-0.127806,0.428468,0.494308,0.007098,0.217374,0.119777,0.043272,0.035847,0.826555,0.013442,0.122369,1.060200,0.008220,0.188439,1.152772,-0.016984,0.128226,1.235180,-0.128166,0.142258,0.989556,-0.148940,0.180591,0.715487,-0.010681,0.262953,0.551709,0.166820,0.081515,1.008973,0.195374,0.113893,0.736336,0.081645,0.230627,0.570588
5,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.132366,-0.019731,0.595991,0.270412,0.384106,0.536354,0.182147,0.272999,0.098514,-0.129992,0.013800,0.613319,-0.128339,0.430701,0.497855,0.008541,0.214649,0.121780,0.041195,0.034928,0.826931,0.012290,0.123151,1.060665,0.005110,0.190468,1.151445,-0.018780,0.136309,1.238202,-0.129009,0.141486,0.990522,-0.151424,0.180312,0.716959,-0.012201,0.261480,0.552800,0.165899,0.080171,1.010468,0.195500,0.110882,0.738695,0.082229,0.227672,0.572371
6,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.132797,-0.018924,0.595365,0.266533,0.383700,0.522993,0.177643,0.262534,0.091165,-0.130172,0.013706,0.613585,-0.128705,0.430665,0.495240,0.006507,0.211506,0.120963,0.041344,0.036755,0.826875,0.011798,0.126379,1.060425,0.003488,0.195225,1.149606,-0.019485,0.144489,1.238113,-0.129853,0.144220,0.990352,-0.150783,0.182016,0.716363,-0.011954,0.262636,0.552823,0.166557,0.084633,1.011158,0.193828,0.114691,0.738637,0.081616,0.231791,0.572086
7,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.132649,-0.019520,0.594654,0.269536,0.382741,0.523998,0.178312,0.264578,0.092969,-0.130282,0.013607,0.613744,-0.128315,0.429466,0.493510,0.007352,0.211451,0.123621,0.041305,0.036981,0.826933,0.012062,0.130624,1.059425,0.002690,0.201684,1.146012,-0.020105,0.153214,1.236338,-0.128912,0.148317,0.990018,-0.149526,0.184501,0.716342,-0.011903,0.262651,0.553410,0.166639,0.089087,1.010502,0.194512,0.114179,0.738553,0.083843,0.233667,0.573652
8,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.132311,-0.021293,0.594080,0.274254,0.379818,0.530614,0.181899,0.276358,0.098122,-0.129829,0.016061,0.614566,-0.126506,0.432784,0.493623,0.006766,0.211291,0.124251,0.041805,0.036060,0.828010,0.012352,0.134652,1.058552,0.002307,0.206980,1.144213,-0.019609,0.158830,1.234636,-0.128059,0.152521,0.989686,-0.147576,0.188978,0.716202,-0.007761,0.266938,0.553371,0.166597,0.091908,1.010282,0.193690,0.117050,0.738386,0.083470,0.237040,0.574276
9,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.132329,-0.021512,0.593250,0.279162,0.378466,0.540246,0.188466,0.293991,0.100760,-0.129865,0.016184,0.615551,-0.123708,0.433687,0.493661,0.008406,0.213089,0.122604,0.043148,0.035954,0.828613,0.013787,0.140210,1.056813,0.003611,0.213581,1.141232,-0.017951,0.166100,1.232387,-0.125778,0.156175,0.989374,-0.145280,0.193103,0.716438,-0.005044,0.269698,0.550382,0.168086,0.096565,1.009651,0.194710,0.119746,0.737689,0.086423,0.240696,0.571889
10,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.132164,-0.021621,0.593108,0.279268,0.379828,0.543852,0.190427,0.304737,0.105011,-0.129682,0.016599,0.615222,-0.123749,0.434021,0.493322,0.007467,0.213321,0.123434,0.042468,0.036243,0.829241,0.013737,0.148368,1.054405,0.003486,0.222249,1.137121,-0.018860,0.174970,1.228369,-0.126595,0.162190,0.988489,-0.146068,0.195151,0.715523,-0.004656,0.272318,0.549804,0.168250,0.103217,1.009071,0.194201,0.124084,0.737003,0.085683,0.243689,0.570700
11,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.132531,-0.021345,0.593257,0.278306,0.379753,0.534319,0.190277,0.309042,0.098637,-0.129859,0.017158,0.614989,-0.124141,0.434372,0.488127,0.005870,0.212862,0.118539,0.044879,0.039219,0.829497,0.015566,0.155874,1.052567,0.004199,0.229741,1.134554,-0.018971,0.183309,1.225813,-0.125621,0.168416,0.987105,-0.144719,0.199422,0.714580,-0.003025,0.276106,0.547891,0.170599,0.108958,1.008417,0.195687,0.127567,0.737767,0.088445,0.245259,0.569971
12,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.132619,-0.021882,0.592933,0.280552,0.379583,0.530422,0.189522,0.306953,0.095603,-0.130033,0.017656,0.614739,-0.123533,0.434488,0.483047,0.005038,0.214626,0.114705,0.043003,0.041320,0.828752,0.015809,0.165813,1.049041,0.004515,0.241026,1.129390,-0.019294,0.195388,1.223147,-0.125439,0.175837,0.983729,-0.144854,0.204510,0.712897,-0.000198,0.279632,0.546636,0.170755,0.116173,1.007623,0.196637,0.132889,0.737687,0.090986,0.250986,0.567745
13,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.132050,-0.023223,0.592789,0.280826,0.380696,0.526198,0.185511,0.293516,0.093178,-0.129891,0.018005,0.614949,-0.122865,0.434960,0.479970,0.004345,0.214765,0.111584,0.043688,0.046185,0.828077,0.017674,0.175612,1.045765,0.006438,0.251854,1.125092,-0.018446,0.205490,1.220717,-0.124489,0.184209,0.980927,-0.142460,0.208445,0.710308,0.002593,0.281932,0.543816,0.173386,0.123453,1.006999,0.197486,0.136553,0.736158,0.093247,0.253525,0.565731
14,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.132020,-0.023362,0.592572,0.281158,0.379352,0.521516,0.188456,0.300787,0.090072,-0.129870,0.018080,0.614557,-0.123471,0.434538,0.477123,0.002477,0.212006,0.108793,0.046585,0.045991,0.827731,0.018442,0.178463,1.044686,0.006711,0.255760,1.122483,-0.018855,0.210418,1.219455,-0.123823,0.186525,0.979658,-0.142866,0.211040,0.710377,0.003548,0.284783,0.542355,0.174989,0.124773,1.006241,0.200045,0.137260,0.735524,0.094578,0.255310,0.564848
15,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.131738,-0.023513,0.593438,0.284523,0.373947,0.520355,0.190581,0.308525,0.086557,-0.129619,0.018861,0.612475,-0.121867,0.434854,0.475511,0.003919,0.207237,0.106745,0.045642,0.048285,0.827651,0.018152,0.183434,1.043123,0.006311,0.260886,1.120058,-0.019536,0.216107,1.217676,-0.124452,0.190448,0.978406,-0.141112,0.214818,0.709132,0.006586,0.286025,0.540812,0.175125,0.128743,1.006566,0.200104,0.138490,0.735107,0.097798,0.258038,0.564610
16,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.131600,-0.024575,0.592554,0.285344,0.373863,0.522424,0.193645,0.312585,0.088222,-0.129360,0.020525,0.614193,-0.120889,0.434961,0.472459,0.003352,0.204370,0.105852,0.045191,0.049361,0.827319,0.019873,0.190234,1.040427,0.006912,0.268098,1.115369,-0.019888,0.223424,1.213822,-0.123522,0.196052,0.976085,-0.140323,0.217221,0.707642,0.007489,0.286414,0.538281,0.176844,0.131968,1.004458,0.199249,0.137201,0.733203,0.098560,0.258934,0.563683
17,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.131217,-0.025411,0.593664,0.283799,0.375436,0.522192,0.193760,0.315809,0.087813,-0.129520,0.020324,0.612804,-0.119770,0.434187,0.470009,0.003036,0.203403,0.104539,0.045160,0.048984,0.827246,0.018507,0.190735,1.039923,0.004686,0.270231,1.114152,-0.021667,0.226748,1.211912,-0.124237,0.197506,0.975674,-0.138444,0.219686,0.707290,0.008717,0.288548,0.536956,0.176388,0.134973,1.004617,0.198180,0.139858,0.732506,0.099151,0.261739,0.562034
18,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.131484,-0.024208,0.593863,0.280517,0.377296,0.521651,0.192230,0.310392,0.087924,-0.129815,0.020183,0.612376,-0.119444,0.434502,0.469668,0.003443,0.202885,0.103805,0.044084,0.050521,0.827582,0.017349,0.193605,1.039070,0.003248,0.274365,1.112795,-0.023697,0.230867,1.211611,-0.125846,0.200207,0.976009,-0.136837,0.222330,0.707169,0.009345,0.289530,0.535261,0.175420,0.137571,1.005124,0.198299,0.140897,0.732876,0.100925,0.262485,0.560354
19,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.131728,-0.023845,0.593964,0.276904,0.378461,0.513210,0.191657,0.303999,0.082260,-0.130136,0.019531,0.611666,-0.117968,0.434570,0.468024,0.005149,0.202726,0.100981,0.043171,0.051603,0.827893,0.016007,0.193074,1.039330,0.000690,0.273770,1.113136,-0.025626,0.231925,1.211215,-0.127797,0.199536,0.976447,-0.134094,0.223680,0.707215,0.010319,0.290136,0.534094,0.174510,0.137896,1.006115,0.198075,0.143044,0.734073,0.102151,0.263263,0.559115
20,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.131897,-0.023222,0.595700,0.276530,0.378206,0.509497,0.190440,0.292579,0.079647,-0.130045,0.019317,0.610587,-0.118763,0.434169,0.467969,0.006126,0.206221,0.100563,0.043073,0.051277,0.827731,0.013771,0.191637,1.038695,-0.002765,0.273183,1.111980,-0.029658,0.232012,1.209913,-0.129765,0.198500,0.976241,-0.136035,0.221840,0.706787,0.009576,0.289071,0.533506,0.171925,0.136439,1.007216,0.197734,0.138937,0.734528,0.101076,0.262044,0.559778
21,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.131435,-0.023213,0.593990,0.281790,0.377390,0.513131,0.189669,0.289273,0.082524,-0.129740,0.020928,0.612928,-0.118128,0.435184,0.470166,0.006591,0.209509,0.103307,0.042712,0.051869,0.827793,0.013481,0.190647,1.038868,-0.004408,0.272485,1.111167,-0.031459,0.233056,1.208586,-0.130354,0.198545,0.977313,-0.135848,0.222106,0.707825,0.009956,0.288846,0.533924,0.172247,0.136207,1.008356,0.200380,0.135090,0.734610,0.103573,0.260371,0.558871
22,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.131533,-0.023125,0.593103,0.283589,0.373567,0.506449,0.188052,0.282438,0.079776,-0.129633,0.021173,0.613070,-0.117346,0.436416,0.469134,0.007064,0.211696,0.100588,0.043512,0.054056,0.827049,0.015049,0.194058,1.037511,-0.004472,0.277152,1.108390,-0.032298,0.237862,1.206170,-0.129034,0.202161,0.975934,-0.131657,0.225514,0.706223,0.013747,0.291809,0.532263,0.173845,0.139118,1.008525,0.199488,0.138658,0.734680,0.104857,0.262359,0.557161
23,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.131590,-0.022863,0.592905,0.281633,0.375591,0.499700,0.187409,0.281688,0.076587,-0.129869,0.020969,0.612996,-0.116144,0.435625,0.469418,0.008725,0.212281,0.101675,0.043887,0.050597,0.827458,0.013410,0.191706,1.036711,-0.007193,0.275789,1.107200,-0.035815,0.237874,1.204300,-0.130611,0.200053,0.974642,-0.131224,0.224512,0.705220,0.014553,0.290654,0.531160,0.171921,0.136951,1.008101,0.196761,0.138040,0.735492,0.104911,0.261254,0.557373
24,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.131899,-0.022150,0.593891,0.277532,0.375675,0.495033,0.188289,0.284200,0.072464,-0.129920,0.020658,0.611447,-0.116227,0.435144,0.467181,0.007340,0.210574,0.101893,0.042046,0.050174,0.828304,0.010618,0.191379,1.036398,-0.011952,0.276485,1.105243,-0.041610,0.240533,1.202282,-0.133630,0.200495,0.974680,-0.131856,0.225010,0.705843,0.013191,0.291972,0.531594,0.170052,0.138611,1.009260,0.195500,0.138096,0.736188,0.103569,0.261603,0.556867
25,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.132025,-0.022068,0.594365,0.280971,0.375284,0.498925,0.190554,0.285456,0.074789,-0.129769,0.021483,0.611711,-0.114475,0.435513,0.467255,0.006726,0.211466,0.104198,0.041666,0.052235,0.827533,0.009577,0.196052,1.034714,-0.013831,0.282010,1.102062,-0.044432,0.245704,1.199181,-0.134164,0.203284,0.973459,-0.130871,0.227154,0.705137,0.013863,0.293328,0.530702,0.168699,0.142279,1.009237,0.196541,0.137589,0.736693,0.103291,0.261793,0.556473
26,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.132097,-0.022092,0.594054,0.284335,0.374175,0.503477,0.193852,0.292634,0.077679,-0.129831,0.021064,0.612672,-0.113395,0.436967,0.468717,0.007719,0.211388,0.105185,0.041284,0.051749,0.827667,0.007675,0.197404,1.032344,-0.016393,0.283837,1.099236,-0.047153,0.248166,1.196389,-0.135395,0.205217,0.971145,-0.128912,0.228040,0.703633,0.015127,0.294250,0.529655,0.166481,0.142104,1.009397,0.195448,0.136190,0.738496,0.104736,0.262583,0.558087
27,1,Subject_01,Fall,T03,0.000000,0.000000,0.608530,0.132263,-0.020564,0.594234,0.280558,0.376820,0.499555,0.192728,0.285027,0.073496,-0.129986,0.020433,0.613030,-0.112097,0.436411,0.468165,0.008678,0.214195,0.102928,0.041038,0.054996,0.827241,0.006023,0.199853,1.032254,-0.019235,0.287178,1.098521,-0.050842,0.250337,1.195954,-0.137653,0.207703,0.970849,-0.129095,0.231065,0.702376,0.015315,0.296148,0.527453,0.165207,0.145791,1.010576,0.196489,0.139359,0.738490,0.104015,0.264709,0.557164
