Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_2,ADL,21,0.000000,0.000000,0.871190,0.089472,0.065221,0.875658,0.049875,-0.056909,0.469030,0.023912,-0.184075,0.108808,-0.104627,-0.050663,0.871663,-0.087186,-0.092249,0.474114,-0.066223,-0.151841,0.111524,0.074155,-0.013268,1.112338,0.059331,-0.032662,1.366450,-0.060946,-0.000196,1.427137,-0.073124,0.007970,1.533832,0.067479,-0.156466,1.339683,0.059088,-0.252462,1.087913,-0.135214,-0.182398,1.087302,0.114885,0.073582,1.364874,0.164581,0.182314,1.099113,-0.089800,0.112400,1.104122
2,1,Subject_2,ADL,21,0.000000,0.000000,0.871190,0.089243,0.068478,0.875950,0.048721,-0.048479,0.466955,0.026813,-0.179259,0.103396,-0.103556,-0.052586,0.871479,-0.087855,-0.088489,0.470762,-0.077863,-0.150725,0.104481,0.074829,-0.014009,1.112293,0.061750,-0.030301,1.365810,-0.060422,-0.000241,1.424945,-0.076000,0.006623,1.531411,0.068947,-0.156426,1.341928,0.043834,-0.256607,1.090931,-0.142039,-0.181772,1.090257,0.118853,0.079810,1.361153,0.167918,0.183788,1.097120,-0.088948,0.126389,1.099636
3,1,Subject_2,ADL,21,0.000000,0.000000,0.871190,0.089614,0.070783,0.876458,0.046519,-0.050614,0.466018,0.032641,-0.182531,0.105603,-0.102125,-0.056491,0.870936,-0.085419,-0.082564,0.473949,-0.069445,-0.146386,0.105827,0.073940,-0.011999,1.112261,0.061324,-0.026626,1.363771,-0.061676,0.007101,1.424874,-0.078221,0.016184,1.530671,0.072919,-0.152641,1.339887,0.067626,-0.249172,1.088156,-0.129585,-0.198253,1.083013,0.118807,0.086161,1.353981,0.160898,0.185350,1.083361,-0.089288,0.129322,1.092599
4,1,Subject_2,ADL,21,0.000000,0.000000,0.871190,0.090550,0.072331,0.876817,0.045098,-0.050732,0.466135,0.038566,-0.185476,0.102354,-0.102515,-0.056376,0.871593,-0.086983,-0.087240,0.470996,-0.064624,-0.136339,0.099547,0.071842,-0.010877,1.113029,0.056445,-0.024248,1.365233,-0.065073,0.012346,1.425539,-0.083110,0.020278,1.532413,0.061663,-0.149651,1.343772,0.071257,-0.253063,1.089158,-0.132057,-0.208023,1.075510,0.119102,0.086311,1.355015,0.155328,0.187886,1.080288,-0.085200,0.139970,1.082567
5,1,Subject_2,ADL,21,0.000000,0.000000,0.871190,0.091158,0.072507,0.876775,0.042543,-0.055501,0.466483,0.032255,-0.188911,0.094990,-0.099624,-0.057962,0.871311,-0.092307,-0.093610,0.470882,-0.075818,-0.152076,0.091807,0.068970,-0.012023,1.113424,0.045885,-0.020752,1.364056,-0.072400,0.012270,1.426486,-0.092619,0.015281,1.537081,0.043274,-0.148358,1.339645,0.083539,-0.260871,1.088259,-0.124671,-0.230194,1.047258,0.118358,0.083654,1.346515,0.158658,0.178379,1.063708,-0.071049,0.140721,1.053444
6,1,Subject_2,ADL,21,0.000000,0.000000,0.871190,0.091882,0.070149,0.876025,0.036117,-0.067652,0.466596,0.025511,-0.199258,0.087549,-0.101675,-0.056739,0.873409,-0.096375,-0.095908,0.470309,-0.079475,-0.149584,0.086066,0.064632,-0.010939,1.114090,0.035691,-0.016653,1.363891,-0.076441,0.023445,1.427577,-0.091888,0.020390,1.538316,0.019944,-0.151742,1.333666,0.074417,-0.258119,1.090354,-0.135333,-0.220908,1.010339,0.122867,0.078666,1.346224,0.189088,0.160302,1.073092,-0.037862,0.159269,1.025257
7,1,Subject_2,ADL,21,0.000000,0.000000,0.871190,0.091181,0.073714,0.874004,0.035780,-0.063637,0.463948,0.033467,-0.205632,0.084675,-0.101147,-0.061886,0.876259,-0.097683,-0.092245,0.467598,-0.078336,-0.144570,0.085363,0.066087,-0.011408,1.114564,0.036288,-0.013942,1.360611,-0.076209,0.026885,1.424265,-0.094957,0.021058,1.535971,0.013862,-0.147892,1.331311,0.062410,-0.251768,1.081767,-0.131596,-0.210904,0.961871,0.124154,0.074544,1.347774,0.212882,0.138868,1.087809,0.007728,0.179372,0.982652
8,1,Subject_2,ADL,21,0.000000,0.000000,0.871190,0.087045,0.080557,0.874458,0.032525,-0.058314,0.460345,0.027693,-0.219023,0.076870,-0.096329,-0.066900,0.876195,-0.098564,-0.086949,0.467348,-0.084788,-0.160731,0.085694,0.063832,-0.013251,1.115396,0.026536,-0.009906,1.361401,-0.081644,0.035735,1.428868,-0.094967,0.021266,1.539009,-0.001288,-0.140815,1.331169,0.018061,-0.254577,1.072010,-0.164648,-0.184350,0.929364,0.117128,0.073379,1.345803,0.188086,0.146856,1.085098,0.017096,0.167211,0.954404
9,1,Subject_2,ADL,21,0.000000,0.000000,0.871190,0.085932,0.085122,0.872329,0.024492,-0.043405,0.457780,0.019128,-0.210023,0.079063,-0.095359,-0.069221,0.877108,-0.091287,-0.067930,0.466878,-0.088078,-0.156796,0.080992,0.060674,-0.015675,1.115133,0.014997,-0.009453,1.362872,-0.090235,0.032056,1.431753,-0.098163,0.017855,1.542987,-0.029085,-0.138998,1.323305,-0.048441,-0.236884,1.063428,-0.173480,-0.171507,0.882602,0.112293,0.075672,1.347457,0.140278,0.165151,1.085157,0.010853,0.138133,0.924069
10,1,Subject_2,ADL,21,0.000000,0.000000,0.871190,0.085252,0.090880,0.871685,0.020801,-0.020170,0.452165,0.005271,-0.201790,0.081108,-0.095746,-0.072682,0.876119,-0.091556,-0.059489,0.457862,-0.092044,-0.150868,0.066651,0.061111,-0.017234,1.114789,0.007405,-0.009470,1.363479,-0.098664,0.026221,1.431141,-0.106882,0.012431,1.541824,-0.031800,-0.136975,1.324990,-0.073051,-0.206933,1.046248,-0.127790,-0.137551,0.851295,0.098487,0.084413,1.346547,0.102589,0.184235,1.086382,0.030541,0.146100,0.889483
