Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_2,ADL,16,0.000000,0.000000,0.158390,-0.041447,-0.101367,0.215640,0.267606,-0.235275,0.461166,0.182001,-0.293570,0.076748,0.033384,0.098640,0.088843,0.435410,-0.111339,0.189743,0.512644,-0.532093,0.100540,-0.164043,0.133682,0.252623,-0.288685,0.264615,0.382521,-0.207051,0.295376,0.449684,-0.230373,0.295323,0.544712,-0.313777,0.334478,0.279037,-0.307665,0.336015,0.053322,-0.073993,0.359424,0.144487,-0.244740,0.115673,0.411043,-0.187459,-0.087881,0.303960,0.020972,0.009599,0.316457
2,1,Subject_2,ADL,16,0.000000,0.000000,0.158390,-0.039887,-0.101227,0.217978,0.293776,-0.245160,0.455781,0.143212,-0.327830,0.109566,0.029742,0.102114,0.089016,0.435549,-0.067031,0.184751,0.406044,-0.511564,0.111126,-0.156200,0.139419,0.259723,-0.268815,0.270710,0.393556,-0.181957,0.298852,0.459645,-0.205610,0.301825,0.554375,-0.297800,0.336385,0.288882,-0.288450,0.342071,0.055944,-0.050619,0.361445,0.151179,-0.228700,0.129218,0.416728,-0.176501,-0.077065,0.307464,0.034824,0.004071,0.310403
3,1,Subject_2,ADL,16,0.000000,0.000000,0.158390,-0.039426,-0.101363,0.214432,0.311571,-0.258747,0.456379,0.156240,-0.377807,0.179309,0.030802,0.102370,0.092251,0.431343,-0.119231,0.175767,0.472748,-0.550524,0.142083,-0.146037,0.144043,0.265861,-0.249629,0.276337,0.402358,-0.156320,0.303544,0.465323,-0.177416,0.316270,0.559098,-0.281882,0.343962,0.296687,-0.261768,0.354947,0.063653,-0.019758,0.377246,0.156195,-0.209825,0.138506,0.422497,-0.157148,-0.076648,0.320209,0.051267,0.002718,0.309538
4,1,Subject_2,ADL,16,0.000000,0.000000,0.158390,-0.034692,-0.100657,0.219602,0.316784,-0.273892,0.468280,0.178014,-0.383020,0.171238,0.029583,0.102553,0.087879,0.448878,-0.061592,0.204451,0.452679,-0.487870,0.235749,-0.147363,0.148222,0.263746,-0.239971,0.289183,0.399799,-0.145826,0.313291,0.464274,-0.167627,0.324965,0.557371,-0.268212,0.351791,0.292302,-0.249136,0.346913,0.062623,-0.010936,0.375383,0.162963,-0.203200,0.153883,0.419338,-0.151541,-0.068913,0.316309,0.059225,0.007254,0.307248
5,1,Subject_2,ADL,16,0.000000,0.000000,0.158390,-0.033014,-0.102230,0.225592,0.320659,-0.275838,0.462934,0.229047,-0.310279,0.093499,0.027699,0.101636,0.079815,0.478282,0.009074,0.218981,0.335407,-0.451163,0.182617,-0.150954,0.145504,0.263289,-0.248808,0.282083,0.401887,-0.157336,0.298782,0.467144,-0.175862,0.313309,0.561550,-0.274729,0.345303,0.296747,-0.259211,0.341103,0.064521,-0.018243,0.367504,0.171479,-0.211572,0.139773,0.422844,-0.159346,-0.076590,0.320013,0.050465,0.002551,0.315131
6,1,Subject_2,ADL,16,0.000000,0.000000,0.158390,-0.036899,-0.098940,0.223489,0.314676,-0.222953,0.485125,0.289040,-0.218430,0.091991,0.033412,0.095249,0.081622,0.466341,0.023064,0.250322,0.330756,-0.397423,0.215097,-0.152186,0.140235,0.258871,-0.257788,0.274867,0.391794,-0.165836,0.291525,0.460064,-0.184560,0.313891,0.555707,-0.285906,0.340671,0.290013,-0.269489,0.355103,0.058707,-0.027970,0.361705,0.158327,-0.219198,0.137101,0.413991,-0.172794,-0.076390,0.320049,0.039038,0.002263,0.317491
7,1,Subject_2,ADL,16,0.000000,0.000000,0.158390,-0.038012,-0.097315,0.219547,0.317257,-0.248884,0.482146,0.267461,-0.204569,0.079932,0.028768,0.098548,0.078372,0.463563,0.003033,0.234330,0.286515,-0.418857,0.132937,-0.146378,0.147319,0.263327,-0.247240,0.281178,0.396420,-0.159755,0.295256,0.460903,-0.176375,0.326346,0.555912,-0.276156,0.348890,0.292837,-0.253118,0.374391,0.064421,-0.011921,0.374798,0.163511,-0.213907,0.140136,0.421084,-0.169310,-0.075942,0.322406,0.042534,-0.004401,0.323974
8,1,Subject_2,ADL,16,0.000000,0.000000,0.158390,-0.044264,-0.090335,0.223718,0.319345,-0.232975,0.471449,0.288449,-0.256807,0.072975,0.036573,0.090747,0.077773,0.469236,-0.019866,0.244309,0.276488,-0.403764,0.122833,-0.137467,0.146909,0.265342,-0.230954,0.284520,0.399458,-0.147251,0.299958,0.467066,-0.167518,0.330193,0.558762,-0.258331,0.358964,0.291174,-0.233240,0.397693,0.067265,-0.001523,0.380256,0.165398,-0.200926,0.144286,0.425613,-0.160766,-0.072234,0.329645,0.055669,0.009517,0.321339
9,1,Subject_2,ADL,16,0.000000,0.000000,0.158390,-0.047127,-0.083482,0.226566,0.306120,-0.200169,0.456867,0.281269,-0.266755,0.081073,0.035796,0.096030,0.087590,0.473403,-0.009601,0.245673,0.279225,-0.382259,0.126632,-0.130878,0.145759,0.268243,-0.222057,0.279604,0.400640,-0.144319,0.292251,0.469048,-0.163655,0.326184,0.556659,-0.249069,0.360161,0.289279,-0.225864,0.388242,0.064638,0.006826,0.382037,0.161928,-0.193568,0.140017,0.425972,-0.158813,-0.075006,0.330935,0.056087,0.014047,0.329157
10,1,Subject_2,ADL,16,0.000000,0.000000,0.158390,-0.053111,-0.084748,0.225209,0.332360,-0.241215,0.425458,0.215827,-0.450748,0.116214,0.041360,0.092533,0.090774,0.496954,-0.033652,0.215819,0.282877,-0.425249,0.196540,-0.121444,0.155379,0.273440,-0.206381,0.279820,0.408884,-0.131263,0.294164,0.477866,-0.154229,0.326287,0.565934,-0.230641,0.365660,0.300157,-0.217184,0.385432,0.068734,0.017278,0.380031,0.163610,-0.179602,0.140161,0.435381,-0.150867,-0.078130,0.334211,0.062554,0.006840,0.326426
