Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_04,Fall,T08,0.000000,0.000000,0.537842,0.094489,-0.074821,0.519934,0.417444,0.178136,0.439013,0.469670,0.284724,0.022828,-0.093759,0.081879,0.552640,0.179718,0.428979,0.457222,0.257410,0.518244,0.059935,-0.053603,-0.056386,0.722499,0.012113,-0.003624,0.921753,0.066516,0.077279,0.960034,0.048185,-0.016288,1.029433,-0.109261,0.075724,0.883016,-0.165469,0.174759,0.637718,0.088164,0.181929,0.581852,0.121891,-0.071096,0.856433,0.154820,-0.178681,0.617848,0.265243,-0.020370,0.525837
2,1,Subject_04,Fall,T08,0.000000,0.000000,0.537842,0.094906,-0.074627,0.520526,0.417572,0.178236,0.439956,0.469130,0.283877,0.022642,-0.093975,0.081476,0.551738,0.179885,0.429302,0.462009,0.259126,0.518507,0.062077,-0.055103,-0.055946,0.722211,0.012173,-0.000608,0.923171,0.066815,0.077967,0.957973,0.049764,-0.015200,1.025669,-0.109974,0.078072,0.884251,-0.165478,0.179680,0.640389,0.089612,0.186025,0.580720,0.121065,-0.070025,0.856530,0.153823,-0.177240,0.615618,0.263302,-0.016461,0.526426
3,1,Subject_04,Fall,T08,0.000000,0.000000,0.537842,0.095075,-0.074276,0.520311,0.418170,0.178986,0.441630,0.470123,0.284444,0.024174,-0.093951,0.081578,0.551320,0.180584,0.429344,0.466393,0.261251,0.518430,0.064758,-0.054228,-0.055570,0.723734,0.016842,0.002222,0.925358,0.072217,0.077663,0.958003,0.054875,-0.016202,1.025493,-0.105978,0.080642,0.887066,-0.162382,0.180747,0.643788,0.092019,0.185009,0.581530,0.123821,-0.068612,0.858581,0.160259,-0.177840,0.618649,0.278904,-0.021112,0.523346
4,1,Subject_04,Fall,T08,0.000000,0.000000,0.537842,0.095133,-0.075003,0.520563,0.420092,0.175111,0.441405,0.472820,0.282552,0.025652,-0.094027,0.082148,0.550809,0.182264,0.427955,0.468524,0.264285,0.514157,0.068485,-0.054262,-0.056398,0.724756,0.017656,0.000971,0.925550,0.073814,0.074397,0.954795,0.058981,-0.015597,1.023279,-0.104576,0.080248,0.887750,-0.160473,0.183111,0.644385,0.092766,0.183798,0.585585,0.125129,-0.069149,0.858581,0.162542,-0.176916,0.620655,0.276188,-0.022581,0.523093
5,1,Subject_04,Fall,T08,0.000000,0.000000,0.537842,0.094558,-0.075071,0.520675,0.422108,0.173266,0.439422,0.473890,0.282954,0.024767,-0.094095,0.082744,0.550184,0.184876,0.428383,0.469493,0.265815,0.508547,0.068934,-0.049934,-0.054367,0.724450,0.021321,0.003874,0.923450,0.081843,0.075526,0.950024,0.068222,-0.011737,1.016721,-0.098418,0.084566,0.885622,-0.155555,0.185675,0.640730,0.100155,0.184159,0.583281,0.129773,-0.066813,0.856940,0.164607,-0.174327,0.617821,0.265332,-0.009046,0.533441
6,1,Subject_04,Fall,T08,0.000000,0.000000,0.537842,0.095103,-0.074245,0.520511,0.421707,0.175119,0.439307,0.471904,0.283573,0.024998,-0.094771,0.081983,0.549961,0.182916,0.429599,0.471950,0.264826,0.505867,0.070427,-0.050374,-0.051738,0.725344,0.023058,0.011247,0.923786,0.084012,0.082655,0.952475,0.070810,-0.003150,1.019568,-0.098372,0.089392,0.884194,-0.154522,0.185606,0.638285,0.102237,0.189435,0.582580,0.130314,-0.060083,0.857945,0.166008,-0.169511,0.618222,0.270490,-0.006604,0.535732
7,1,Subject_04,Fall,T08,0.000000,0.000000,0.537842,0.094791,-0.073234,0.521055,0.420817,0.175364,0.441974,0.469802,0.280655,0.025290,-0.094781,0.081432,0.550348,0.181231,0.428175,0.472392,0.266195,0.505630,0.068685,-0.050722,-0.054220,0.725302,0.023573,0.008931,0.925738,0.083635,0.080930,0.953148,0.069638,-0.006203,1.019812,-0.096951,0.087418,0.884701,-0.154348,0.185015,0.638772,0.098025,0.186118,0.580822,0.129873,-0.064091,0.859298,0.163682,-0.170514,0.619932,0.275715,-0.017850,0.525301
8,1,Subject_04,Fall,T08,0.000000,0.000000,0.537842,0.094869,-0.073536,0.521112,0.421812,0.174775,0.443745,0.469591,0.280664,0.026845,-0.094689,0.081963,0.549716,0.181523,0.428358,0.470321,0.264449,0.499857,0.064097,-0.047844,-0.048559,0.727802,0.027712,0.020060,0.925373,0.089017,0.090194,0.950290,0.074947,0.008408,1.017817,-0.093103,0.096520,0.883971,-0.152217,0.189800,0.640177,0.101801,0.191659,0.582548,0.133504,-0.054822,0.859104,0.164932,-0.168140,0.621001,0.273414,-0.012745,0.529440
9,1,Subject_04,Fall,T08,0.000000,0.000000,0.537842,0.094991,-0.073387,0.520528,0.419787,0.178103,0.447922,0.467172,0.277330,0.027403,-0.094518,0.082115,0.550168,0.179472,0.429284,0.472141,0.262821,0.500354,0.063773,-0.050766,-0.056171,0.727208,0.023078,0.007129,0.926358,0.085039,0.079554,0.952551,0.069935,0.001992,1.027155,-0.096457,0.086931,0.883990,-0.153704,0.184191,0.640083,0.099952,0.183991,0.581056,0.128066,-0.065632,0.860465,0.159419,-0.176082,0.621067,0.259620,-0.012227,0.538025
10,1,Subject_04,Fall,T08,0.000000,0.000000,0.537842,0.095063,-0.073853,0.520816,0.420417,0.179260,0.452756,0.466845,0.279483,0.033098,-0.094786,0.082068,0.549260,0.178057,0.429615,0.475410,0.267410,0.506668,0.069782,-0.051250,-0.056912,0.727495,0.022575,0.007683,0.924943,0.085342,0.083443,0.946179,0.073847,0.007498,1.022139,-0.096511,0.087412,0.884121,-0.154823,0.184056,0.640258,0.100290,0.186562,0.582352,0.128431,-0.065690,0.860440,0.161994,-0.175705,0.622168,0.268731,-0.013914,0.537659
