Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_2,Fall,09,0.000000,0.000000,0.833907,-0.056240,0.119659,0.831897,-0.210113,-0.002776,0.465079,-0.295680,-0.245665,0.264252,0.050236,-0.128416,0.828871,-0.018841,-0.183320,0.432012,0.148165,-0.096426,0.091195,-0.004464,-0.008823,1.083404,-0.134902,0.006165,1.302964,-0.245643,0.001776,1.343909,-0.268738,0.010548,1.437686,-0.094560,-0.137204,1.298715,-0.051716,-0.223172,1.030077,-0.138789,-0.246521,0.807537,-0.105319,0.120558,1.311756,-0.000603,0.192527,1.052109,-0.063573,0.222126,0.821104
2,1,Subject_2,Fall,09,0.000000,0.000000,0.833907,-0.053509,0.121483,0.832932,-0.203479,-0.001944,0.458044,-0.230351,-0.072744,0.074538,0.049117,-0.130938,0.827744,-0.008722,-0.177005,0.415642,0.160166,-0.099107,0.053001,-0.009125,-0.011837,1.083030,-0.147127,0.003367,1.299807,-0.258372,-0.000152,1.337713,-0.281669,0.011936,1.427400,-0.107466,-0.144194,1.295752,-0.055316,-0.233764,1.031119,-0.132143,-0.291512,0.830542,-0.117212,0.120584,1.304926,-0.012378,0.195615,1.046825,-0.074603,0.226771,0.815261
3,1,Subject_2,Fall,09,0.000000,0.000000,0.833907,-0.052213,0.120828,0.834397,-0.198890,-0.007393,0.455984,-0.209358,-0.014594,0.030160,0.044703,-0.132436,0.827677,-0.015784,-0.189943,0.413063,0.158497,-0.119101,0.052227,-0.011790,-0.010688,1.081414,-0.157381,0.006020,1.294461,-0.265732,0.005685,1.329737,-0.290761,0.018534,1.416707,-0.118715,-0.140853,1.291469,-0.065266,-0.226742,1.032459,-0.142243,-0.288073,0.853109,-0.128135,0.123966,1.297521,-0.025362,0.197906,1.042655,-0.083267,0.226649,0.808165
4,1,Subject_2,Fall,09,0.000000,0.000000,0.833907,-0.050032,0.120938,0.834355,-0.204506,-0.011804,0.460714,-0.171304,0.041780,0.036063,0.044739,-0.133185,0.825367,-0.025911,-0.196518,0.415035,0.165764,-0.115353,0.060293,-0.016459,-0.012582,1.079891,-0.170086,0.002240,1.290585,-0.277842,0.003151,1.323792,-0.304743,0.015112,1.408871,-0.129644,-0.146157,1.289432,-0.078665,-0.224488,1.027543,-0.154691,-0.280169,0.866645,-0.141419,0.120926,1.294385,-0.038060,0.197490,1.040190,-0.098664,0.219901,0.805318
5,1,Subject_2,Fall,09,0.000000,0.000000,0.833907,-0.048068,0.120709,0.836060,-0.198438,-0.011058,0.464047,-0.157754,0.033200,0.028470,0.046508,-0.132758,0.823482,-0.040718,-0.208605,0.419982,0.172237,-0.112334,0.076739,-0.021536,-0.014389,1.078215,-0.181139,0.001588,1.285725,-0.288230,0.004630,1.314586,-0.317370,0.014675,1.400421,-0.135011,-0.144015,1.285447,-0.077616,-0.224105,1.024552,-0.162679,-0.276320,0.854268,-0.155466,0.117375,1.288055,-0.050050,0.200006,1.037669,-0.111601,0.210913,0.799538
6,1,Subject_2,Fall,09,0.000000,0.000000,0.833907,-0.047577,0.119925,0.836514,-0.194517,-0.012052,0.461991,-0.153268,0.040527,0.024038,0.046145,-0.132188,0.823998,-0.054168,-0.223249,0.426202,0.169795,-0.132395,0.081283,-0.025735,-0.019544,1.076774,-0.192514,-0.003196,1.278775,-0.298463,0.002835,1.301388,-0.327623,0.010645,1.388424,-0.142815,-0.143244,1.277321,-0.080922,-0.220950,1.014660,-0.174682,-0.266263,0.834429,-0.166064,0.112766,1.277720,-0.061571,0.199016,1.033599,-0.123734,0.200445,0.790618
7,1,Subject_2,Fall,09,0.000000,0.000000,0.833907,-0.047700,0.120106,0.835923,-0.185225,-0.002715,0.457376,-0.145455,0.027876,0.017306,0.046434,-0.132091,0.822965,-0.063865,-0.212503,0.426123,0.168616,-0.148391,0.082567,-0.030922,-0.023917,1.075155,-0.203372,-0.005630,1.274162,-0.308061,-0.001544,1.292948,-0.337994,0.006260,1.379929,-0.151907,-0.149011,1.275964,-0.092619,-0.221285,1.012311,-0.177166,-0.265486,0.830577,-0.175484,0.111482,1.275989,-0.071038,0.197384,1.027549,-0.132143,0.199576,0.782831
8,1,Subject_2,Fall,09,0.000000,0.000000,0.833907,-0.045693,0.121200,0.835033,-0.169765,0.015349,0.446619,-0.142287,0.023269,0.007089,0.045457,-0.132796,0.823141,-0.071640,-0.204664,0.425298,0.169491,-0.133001,0.087336,-0.032783,-0.023955,1.075394,-0.209315,-0.004575,1.273110,-0.314667,-0.001481,1.289109,-0.345607,0.007053,1.373795,-0.157005,-0.152370,1.276103,-0.095262,-0.219257,1.010626,-0.186726,-0.252554,0.821699,-0.179483,0.111702,1.275803,-0.075258,0.198563,1.026114,-0.136455,0.197419,0.783851
9,1,Subject_2,Fall,09,0.000000,0.000000,0.833908,-0.044077,0.124593,0.835818,-0.161828,0.013758,0.442089,-0.149100,-0.011251,0.004833,0.041958,-0.134293,0.823310,-0.083484,-0.192757,0.419900,0.154646,-0.117504,0.083241,-0.034580,-0.021209,1.073703,-0.212882,-0.001247,1.270625,-0.316927,0.001372,1.285282,-0.349103,0.011923,1.368819,-0.162216,-0.152367,1.273263,-0.098826,-0.219175,1.009751,-0.176449,-0.246911,0.809085,-0.180808,0.117649,1.272301,-0.080898,0.198442,1.021486,-0.140243,0.199866,0.782077
10,1,Subject_2,Fall,09,0.000000,0.000000,0.833908,-0.039650,0.123113,0.836596,-0.159006,0.005441,0.443738,-0.160105,-0.019500,0.111016,0.039289,-0.133657,0.824750,-0.093100,-0.161425,0.423421,0.137419,-0.093815,0.073987,-0.035447,-0.023074,1.071982,-0.210788,-0.001568,1.270970,-0.317906,-0.000784,1.286211,-0.352086,0.005570,1.368473,-0.160189,-0.151895,1.273580,-0.100370,-0.211424,1.005835,-0.156583,-0.250490,0.795746,-0.178200,0.110228,1.271961,-0.081508,0.190830,1.020730,-0.142582,0.199847,0.783644
