Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_2,Fall,10,0.000000,0.000000,0.821267,0.010519,0.123209,0.821193,-0.168598,-0.012160,0.464783,-0.085137,-0.061749,0.066953,-0.016523,-0.120941,0.817336,-0.025751,-0.121644,0.424365,0.054747,-0.005136,0.068631,0.044894,-0.025977,1.059086,0.002070,-0.026315,1.305806,-0.085445,-0.003805,1.383237,-0.083856,-0.033943,1.480947,-0.052765,-0.135450,1.274524,-0.105014,-0.193029,1.000339,-0.128407,-0.216491,0.776300,0.088293,0.072853,1.304954,0.126689,0.125827,1.039794,0.069775,0.253872,0.832205
2,1,Subject_2,Fall,10,0.000000,0.000000,0.821267,0.003252,0.126194,0.823990,-0.177012,0.001198,0.473674,-0.130334,-0.045535,0.071259,-0.004918,-0.124504,0.814872,-0.031175,-0.141277,0.426187,0.063784,0.007400,0.099769,0.038487,-0.023873,1.061384,-0.011164,-0.022992,1.305744,-0.097106,-0.000257,1.384517,-0.096358,-0.031342,1.481583,-0.061547,-0.133517,1.278740,-0.100896,-0.197861,1.002661,-0.121294,-0.215329,0.780803,0.074842,0.076006,1.308970,0.116926,0.132699,1.044699,0.062811,0.255314,0.838346
3,1,Subject_2,Fall,10,0.000000,0.000000,0.821267,-0.002244,0.128967,0.823225,-0.172062,0.011919,0.467756,-0.217001,-0.011787,0.058136,-0.002075,-0.126877,0.815354,-0.031314,-0.145255,0.426529,0.074191,-0.011802,0.095621,0.035603,-0.023962,1.062235,-0.018963,-0.023347,1.304005,-0.105054,-0.001273,1.381684,-0.104848,-0.028919,1.478649,-0.065217,-0.135016,1.277410,-0.094238,-0.206554,1.003319,-0.124008,-0.214448,0.778441,0.063652,0.079085,1.309808,0.102199,0.147264,1.049955,0.055076,0.264831,0.845015
4,1,Subject_2,Fall,10,0.000000,0.000000,0.821267,-0.005614,0.127689,0.821428,-0.150811,0.050326,0.457223,-0.262369,0.030943,0.053243,-0.000289,-0.126651,0.817420,-0.021989,-0.161805,0.417222,0.087559,-0.043233,0.073792,0.034913,-0.023983,1.062521,-0.020905,-0.028172,1.303049,-0.108037,-0.000059,1.379430,-0.109679,-0.031112,1.477787,-0.061315,-0.140839,1.276559,-0.078744,-0.212863,1.003156,-0.120306,-0.219266,0.783645,0.056808,0.078660,1.310738,0.081021,0.169918,1.054575,0.038654,0.271663,0.854472
5,1,Subject_2,Fall,10,0.000000,0.000000,0.821267,-0.004774,0.127192,0.822530,-0.153652,0.038079,0.455928,-0.275996,0.012567,0.047491,-0.003223,-0.125530,0.817802,-0.009246,-0.180816,0.413349,0.092929,-0.100555,0.056246,0.036584,-0.024620,1.061554,-0.018010,-0.025871,1.302724,-0.105598,0.006078,1.377910,-0.108023,-0.027984,1.477210,-0.056398,-0.139826,1.278286,-0.073217,-0.210622,1.003319,-0.109582,-0.213872,0.784248,0.056492,0.080127,1.309933,0.073421,0.162118,1.053349,0.026886,0.267481,0.860600
6,1,Subject_2,Fall,10,0.000000,0.000000,0.821267,-0.000704,0.128471,0.823744,-0.149546,0.025584,0.450742,-0.256351,0.007748,0.042069,-0.007169,-0.124938,0.815220,0.000628,-0.185699,0.412063,0.129499,-0.056193,0.078506,0.037402,-0.024595,1.060825,-0.016331,-0.027604,1.302057,-0.105678,-0.000965,1.375798,-0.105077,-0.029048,1.474180,-0.051834,-0.144602,1.277428,-0.063934,-0.200003,0.998130,-0.092633,-0.210746,0.778444,0.055659,0.080707,1.309251,0.075773,0.168444,1.053831,0.025263,0.272330,0.856153
7,1,Subject_2,Fall,10,0.000000,0.000000,0.821267,-0.005791,0.127255,0.827625,-0.141293,0.003953,0.446586,-0.239978,-0.026249,0.028242,-0.004899,-0.124094,0.814250,0.005672,-0.186501,0.414978,0.137970,-0.085918,0.070696,0.040538,-0.025418,1.060534,-0.012657,-0.029819,1.302528,-0.106183,-0.012866,1.373115,-0.101292,-0.032018,1.472613,-0.040592,-0.149879,1.276393,-0.062324,-0.190176,0.995467,-0.092881,-0.204420,0.771643,0.055144,0.085221,1.306133,0.070847,0.168658,1.048888,0.014805,0.249585,0.836083
8,1,Subject_2,Fall,10,0.000000,0.000000,0.821267,-0.013237,0.129324,0.831512,-0.138552,-0.007155,0.446151,-0.214283,-0.013526,0.025968,0.005676,-0.124629,0.813606,0.000901,-0.212508,0.419353,0.154237,-0.083224,0.079224,0.041980,-0.026922,1.058648,-0.009829,-0.030232,1.301911,-0.109821,-0.022067,1.371400,-0.101881,-0.030083,1.471471,-0.026290,-0.152667,1.273644,-0.064785,-0.183334,0.992071,-0.100610,-0.186441,0.760246,0.044928,0.090515,1.298967,0.056330,0.177741,1.042127,0.007047,0.247254,0.822510
9,1,Subject_2,Fall,10,0.000000,0.000000,0.821267,-0.021202,0.128919,0.832241,-0.132593,-0.009567,0.435769,-0.183827,-0.005572,0.010467,0.015226,-0.125304,0.812247,-0.011352,-0.217130,0.415011,0.171316,-0.082842,0.073695,0.045348,-0.025680,1.059801,-0.006054,-0.026839,1.303531,-0.109909,-0.022178,1.370230,-0.100092,-0.022743,1.469285,-0.005491,-0.158948,1.274084,-0.050362,-0.204982,0.992128,-0.096589,-0.190789,0.759774,0.032285,0.097418,1.293094,0.031375,0.183712,1.036939,-0.025054,0.231101,0.821800
10,1,Subject_2,Fall,10,0.000000,0.000000,0.821267,-0.026941,0.128037,0.833596,-0.116369,-0.003607,0.428961,-0.159083,-0.017398,0.000000,0.021959,-0.124466,0.810064,-0.024755,-0.229227,0.411812,0.196665,-0.115018,0.074241,0.047572,-0.024222,1.059110,0.002571,-0.023359,1.305475,-0.103020,-0.024503,1.370137,-0.094558,-0.022912,1.468933,0.011164,-0.159515,1.276687,-0.056812,-0.208027,0.994369,-0.104021,-0.182212,0.768020,0.030795,0.099558,1.293911,0.015330,0.180569,1.035654,-0.055265,0.198088,0.815374
11,1,Subject_2,Fall,10,0.000000,0.000000,0.821267,-0.025964,0.127337,0.834707,-0.098225,-0.006496,0.428031,-0.131211,-0.035634,0.006976,0.019116,-0.124593,0.809194,-0.043249,-0.237246,0.413970,0.224604,-0.106059,0.111859,0.050339,-0.023967,1.058172,0.008365,-0.023994,1.306229,-0.098276,-0.026158,1.369850,-0.094057,-0.030342,1.470956,0.014239,-0.163758,1.272192,-0.066973,-0.199009,0.990197,-0.104581,-0.168009,0.755886,0.037763,0.098672,1.295223,0.006224,0.178457,1.033733,-0.075567,0.177085,0.811871
12,1,Subject_2,Fall,10,0.000000,0.000000,0.821267,-0.021374,0.127721,0.836427,-0.082619,0.007032,0.424335,-0.107380,-0.046357,0.014775,0.012472,-0.124692,0.806977,-0.060550,-0.191075,0.403637,0.204096,-0.095215,0.116544,0.052713,-0.021659,1.056510,0.013752,-0.020724,1.305772,-0.094811,-0.024129,1.367978,-0.093531,-0.031722,1.470179,0.015371,-0.163975,1.267052,-0.090617,-0.184319,0.988068,-0.131943,-0.140043,0.757746,0.046628,0.101069,1.289839,0.006036,0.183750,1.032168,-0.075681,0.194000,0.808696
