Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_04,ADL,T18,0.000000,0.000000,0.840085,0.072086,-0.113194,0.819206,0.226198,0.027425,0.472574,0.223604,0.044055,0.044260,-0.080016,0.108647,0.858598,-0.104523,0.249653,0.491693,-0.171390,0.353854,0.079861,-0.011863,0.013987,1.086932,0.098862,-0.023608,1.322988,0.189288,0.005853,1.371101,0.211056,-0.036042,1.469281,-0.026200,0.100537,1.344917,-0.099088,0.223024,1.121302,0.130031,0.191260,1.066320,0.140986,-0.142223,1.242493,0.154743,-0.279318,1.025519,0.169195,-0.042525,0.992468
2,1,Subject_04,ADL,T18,0.000000,0.000000,0.840085,0.071781,-0.113069,0.817915,0.224612,0.031767,0.471789,0.215272,0.042852,0.039714,-0.079453,0.109504,0.860363,-0.104404,0.252711,0.493837,-0.180413,0.352038,0.081003,-0.007723,0.014301,1.085238,0.110256,-0.026348,1.319518,0.202361,0.004334,1.362369,0.225420,-0.038122,1.460263,-0.014076,0.095881,1.345990,-0.088840,0.219433,1.123786,0.143402,0.181781,1.065230,0.152241,-0.140242,1.238921,0.160539,-0.261507,1.003731,0.182913,-0.029855,0.984368
3,1,Subject_04,ADL,T18,0.000000,0.000000,0.840085,0.072265,-0.111352,0.816328,0.224386,0.045056,0.472304,0.214006,0.061343,0.038554,-0.079944,0.109269,0.864108,-0.097945,0.261601,0.498564,-0.178415,0.378736,0.090808,0.001672,0.016043,1.082989,0.130777,-0.025519,1.314402,0.222533,0.003250,1.349435,0.250956,-0.043152,1.443001,0.006361,0.095409,1.345698,-0.080629,0.218970,1.125821,0.154792,0.183507,1.064405,0.171470,-0.138939,1.227301,0.166465,-0.243700,0.982674,0.197399,-0.017873,0.983407
4,1,Subject_04,ADL,T18,0.000000,0.000000,0.840085,0.072834,-0.108646,0.814448,0.213788,0.040681,0.460813,0.214328,0.078305,0.032173,-0.078522,0.107558,0.866569,-0.090827,0.267221,0.500716,-0.175724,0.385340,0.094966,0.009703,0.014010,1.079252,0.150304,-0.026798,1.305109,0.239238,0.002746,1.332687,0.271475,-0.049677,1.420509,0.027770,0.091567,1.341092,-0.068414,0.215996,1.124585,0.166134,0.175747,1.060676,0.186402,-0.141208,1.216345,0.169262,-0.238461,0.966021,0.213295,-0.019611,0.974964
5,1,Subject_04,ADL,T18,0.000000,0.000000,0.840085,0.071587,-0.105955,0.812639,0.202930,0.034161,0.447302,0.205204,0.068335,0.017425,-0.078838,0.104959,0.869456,-0.079869,0.268599,0.505766,-0.160778,0.384636,0.095772,0.015652,0.008274,1.075445,0.168313,-0.034977,1.296331,0.257844,-0.001115,1.316305,0.293511,-0.058826,1.399304,0.045420,0.083635,1.336636,-0.063541,0.205757,1.124810,0.166172,0.168002,1.054267,0.203295,-0.146785,1.204558,0.181264,-0.228167,0.942108,0.234473,-0.022469,0.950184
6,1,Subject_04,ADL,T18,0.000000,0.000000,0.840085,0.070053,-0.104270,0.812190,0.198808,0.039660,0.444775,0.202251,0.075713,0.013320,-0.079385,0.103895,0.870650,-0.067459,0.279864,0.511583,-0.137778,0.388673,0.098321,0.020751,0.007024,1.072032,0.182632,-0.036319,1.287863,0.272375,-0.002670,1.302689,0.310991,-0.061374,1.381113,0.060313,0.078971,1.334635,-0.056533,0.202065,1.127202,0.173846,0.163661,1.055605,0.216843,-0.149836,1.193661,0.196905,-0.228033,0.936535,0.244516,-0.024466,0.930029
7,1,Subject_04,ADL,T18,0.000000,0.000000,0.840085,0.066991,-0.104304,0.812186,0.192017,0.033754,0.440695,0.196091,0.074434,0.006882,-0.077712,0.103801,0.870677,-0.053731,0.277252,0.510009,-0.113064,0.382816,0.094374,0.027443,0.007270,1.068584,0.197308,-0.029245,1.276550,0.290315,0.003702,1.286839,0.331782,-0.052174,1.362059,0.075276,0.078381,1.329310,-0.053342,0.201648,1.126092,0.178519,0.161644,1.055434,0.228155,-0.149073,1.180944,0.201028,-0.246868,0.948341,0.245520,-0.032681,0.920227
8,1,Subject_04,ADL,T18,0.000000,0.000000,0.840085,0.066364,-0.103447,0.811499,0.193275,0.031601,0.437039,0.191189,0.076568,0.003208,-0.077312,0.102921,0.870741,-0.035103,0.272831,0.512513,-0.081265,0.362088,0.092908,0.036319,0.007686,1.064489,0.217685,-0.022208,1.263191,0.312257,0.010505,1.270974,0.354210,-0.042856,1.344488,0.091966,0.080625,1.323290,-0.049883,0.201548,1.128085,0.176009,0.166259,1.053792,0.247291,-0.144019,1.166212,0.202037,-0.275068,0.955281,0.253941,-0.043095,0.904506
9,1,Subject_04,ADL,T18,0.000000,0.000000,0.840085,0.066611,-0.101547,0.809725,0.184414,0.023325,0.427174,0.186560,0.081549,0.000000,-0.078736,0.101624,0.870862,-0.020906,0.260420,0.507423,-0.045928,0.325124,0.084234,0.043121,0.011999,1.062071,0.234552,-0.016700,1.253169,0.330543,0.012839,1.257414,0.372781,-0.039390,1.329758,0.104876,0.079061,1.319229,-0.046368,0.198978,1.133782,0.176238,0.172217,1.050378,0.262284,-0.135724,1.157837,0.206071,-0.266169,0.949210,0.260063,-0.038983,0.892755
10,1,Subject_04,ADL,T18,0.000000,0.000000,0.840085,0.068424,-0.099895,0.809087,0.185309,0.028923,0.427889,0.187205,0.095268,0.000600,-0.079270,0.101100,0.872030,-0.010134,0.251076,0.503361,-0.008829,0.310815,0.075967,0.048088,0.012910,1.060816,0.246021,-0.015386,1.244201,0.342375,0.010020,1.244677,0.385244,-0.040836,1.316193,0.116634,0.075025,1.314752,-0.045197,0.193974,1.139495,0.171186,0.170588,1.047891,0.269616,-0.132785,1.148039,0.201429,-0.260520,0.944156,0.258546,-0.027551,0.894947
