Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_04,ADL,T07,-0.000000,0.000000,0.830917,-0.053346,-0.115727,0.830517,0.028379,-0.174812,0.399332,-0.171768,-0.165464,0.026978,0.047901,0.124130,0.837864,0.161487,-0.011675,0.424752,0.064231,-0.011970,0.000000,0.178718,-0.054511,0.801705,0.438601,-0.161013,0.752350,0.510640,-0.216660,0.707868,0.561859,-0.235430,0.769025,0.424191,-0.014879,0.811171,0.560763,0.007125,0.563574,0.636293,-0.050921,0.325300,0.371979,-0.239129,0.713971,0.404018,-0.260590,0.466556,0.531936,-0.216189,0.255622
2,1,Subject_04,ADL,T07,-0.000000,-0.000000,0.830916,-0.052261,-0.116922,0.831934,0.012961,-0.181315,0.402556,-0.197040,-0.163140,0.042473,0.046532,0.125069,0.835047,0.167903,-0.013159,0.425721,0.054123,-0.013736,0.006648,0.179388,-0.051674,0.798810,0.440681,-0.159109,0.746971,0.516173,-0.217167,0.702672,0.568428,-0.232481,0.750902,0.429917,-0.013620,0.806448,0.588387,0.013957,0.554920,0.679103,-0.018129,0.333541,0.372372,-0.243303,0.706740,0.401685,-0.274074,0.456474,0.526877,-0.244591,0.252780
3,1,Subject_04,ADL,T07,-0.000000,-0.000000,0.830916,-0.052251,-0.116747,0.835710,-0.007152,-0.186804,0.406400,-0.234764,-0.160547,0.066508,0.046847,0.123958,0.832948,0.168720,-0.019449,0.426750,0.036268,-0.028231,0.017018,0.180407,-0.046973,0.786443,0.439331,-0.152325,0.728017,0.516253,-0.211696,0.683018,0.568037,-0.223741,0.730442,0.434481,-0.014221,0.792584,0.606547,0.008553,0.523254,0.734596,0.000759,0.318611,0.370467,-0.236660,0.693132,0.404082,-0.264959,0.440488,0.526569,-0.245980,0.243480
4,1,Subject_04,ADL,T07,0.000000,0.000000,0.830916,-0.051759,-0.116943,0.839172,-0.026922,-0.181727,0.406720,-0.283410,-0.147942,0.096762,0.046414,0.124123,0.829193,0.174054,-0.023123,0.427660,0.021293,-0.022624,0.030422,0.180847,-0.040214,0.776660,0.439625,-0.146219,0.704796,0.516107,-0.202734,0.661761,0.566435,-0.210138,0.709786,0.440509,-0.008045,0.774469,0.611905,0.013035,0.502480,0.752928,0.007763,0.305778,0.370794,-0.232734,0.675016,0.399949,-0.265231,0.419806,0.517479,-0.245858,0.226140
5,1,Subject_04,ADL,T07,-0.000000,-0.000000,0.830916,-0.051846,-0.116543,0.841198,-0.041815,-0.173080,0.400109,-0.327411,-0.129472,0.119789,0.047847,0.124133,0.826943,0.176173,-0.020878,0.426999,-0.006491,-0.009383,0.046095,0.182468,-0.039018,0.766809,0.441577,-0.144363,0.684142,0.521577,-0.204062,0.644088,0.569314,-0.209519,0.685673,0.447130,-0.005228,0.758389,0.626572,0.013677,0.486905,0.773959,-0.002136,0.291042,0.373515,-0.230045,0.647959,0.407656,-0.269978,0.397257,0.520350,-0.253340,0.206616
6,1,Subject_04,ADL,T07,0.000000,0.000000,0.830916,-0.054901,-0.114304,0.841695,-0.065474,-0.161692,0.397334,-0.364534,-0.096659,0.139015,0.051786,0.122817,0.828195,0.169408,-0.020551,0.424435,-0.034152,-0.000275,0.060415,0.181634,-0.038995,0.751883,0.431766,-0.139445,0.656533,0.511619,-0.195818,0.617559,0.565382,-0.202470,0.659257,0.446395,0.001093,0.741018,0.627765,0.007235,0.473446,0.777823,-0.026832,0.282281,0.360616,-0.228812,0.617590,0.402949,-0.266634,0.367261,0.509567,-0.249787,0.181285
7,1,Subject_04,ADL,T07,0.000000,0.000000,0.830916,-0.055506,-0.114753,0.844436,-0.091076,-0.144700,0.399058,-0.404366,-0.071924,0.152920,0.050755,0.122201,0.827081,0.169132,-0.022481,0.418025,-0.061072,0.002312,0.077136,0.175678,-0.041619,0.749720,0.420048,-0.140271,0.643976,0.497712,-0.189228,0.601165,0.553859,-0.199275,0.635967,0.438690,0.002932,0.734877,0.613548,-0.006478,0.467681,0.759515,-0.057072,0.281316,0.349262,-0.227114,0.607147,0.387267,-0.260719,0.353082,0.475609,-0.242567,0.161184
8,1,Subject_04,ADL,T07,0.000000,0.000000,0.830916,-0.057103,-0.114419,0.847365,-0.125578,-0.118664,0.402902,-0.453453,-0.025661,0.166306,0.050656,0.122895,0.826478,0.160854,-0.013297,0.410222,-0.089898,0.009531,0.093775,0.173700,-0.042588,0.742596,0.417436,-0.144162,0.631939,0.494769,-0.192367,0.586283,0.546319,-0.201738,0.610468,0.436497,0.001720,0.717862,0.600189,-0.012033,0.459746,0.747542,-0.070866,0.278006,0.346597,-0.228691,0.597287,0.360403,-0.256581,0.345098,0.435607,-0.233958,0.149031
9,1,Subject_04,ADL,T07,0.000000,0.000000,0.830916,-0.059585,-0.113806,0.847672,-0.162666,-0.073492,0.411259,-0.496486,0.031533,0.176478,0.048774,0.123630,0.826204,0.153450,-0.002949,0.401974,-0.122901,0.017982,0.118281,0.171169,-0.046057,0.733862,0.410549,-0.144485,0.614570,0.487144,-0.186154,0.563085,0.540755,-0.199446,0.571962,0.433991,-0.001404,0.693761,0.600888,-0.022515,0.453195,0.742635,-0.091308,0.264223,0.334527,-0.236594,0.582091,0.329099,-0.258418,0.332492,0.404127,-0.238011,0.141418
10,1,Subject_04,ADL,T07,-0.000000,-0.000000,0.830916,-0.061397,-0.113544,0.848144,-0.192273,-0.039150,0.420416,-0.525829,0.074619,0.186307,0.046899,0.124248,0.826559,0.153972,0.009591,0.397182,-0.148927,0.028418,0.137837,0.173785,-0.045732,0.732810,0.411526,-0.141515,0.608524,0.484288,-0.172721,0.550935,0.542034,-0.190263,0.556156,0.439777,-0.009847,0.680167,0.592343,-0.026198,0.444940,0.728607,-0.107743,0.254151,0.331755,-0.239433,0.576735,0.305177,-0.256567,0.332071,0.374854,-0.231990,0.141869
11,1,Subject_04,ADL,T07,-0.000000,-0.000000,0.830917,-0.062208,-0.113122,0.850018,-0.214001,-0.012424,0.430629,-0.547218,0.103851,0.194942,0.050162,0.124075,0.824674,0.146180,0.017574,0.395453,-0.168865,0.029526,0.151664,0.177178,-0.046992,0.733647,0.420197,-0.147142,0.609476,0.491352,-0.176181,0.546447,0.545529,-0.187789,0.544218,0.451526,-0.029761,0.668739,0.590707,-0.029179,0.440193,0.722270,-0.117943,0.243639,0.335097,-0.238501,0.586185,0.287555,-0.257027,0.341045,0.357340,-0.227798,0.140468
