Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_01,ADL,T01,0.000000,0.000000,0.570995,0.115580,-0.081219,0.557968,0.383587,0.257343,0.462999,0.271014,0.314138,0.000000,-0.114039,0.077589,0.575902,0.040029,0.458095,0.462671,0.130227,0.452615,0.017089,-0.070339,0.001680,0.798946,0.038219,-0.004202,1.043684,0.095370,0.028238,1.142381,0.084194,-0.005559,1.240048,-0.107640,0.073344,1.000083,-0.209300,0.129921,0.754751,-0.096039,0.293146,0.606440,0.143852,-0.081926,0.947881,0.205001,-0.150029,0.676273,0.288480,0.056432,0.577033
2,1,Subject_01,ADL,T01,0.000000,0.000000,0.570995,0.115124,-0.081171,0.556721,0.381063,0.261550,0.464784,0.269633,0.316789,0.004211,-0.114018,0.078828,0.576022,0.038301,0.460783,0.469316,0.128096,0.443883,0.019693,-0.068524,0.001446,0.797914,0.039638,-0.008749,1.041974,0.100322,0.024336,1.139932,0.089515,-0.008847,1.239996,-0.104414,0.072097,1.000301,-0.210716,0.128043,0.758832,-0.097641,0.290800,0.608164,0.143085,-0.087045,0.943933,0.204381,-0.151438,0.673111,0.289721,0.054372,0.577199
3,1,Subject_01,ADL,T01,0.000000,0.000000,0.570995,0.114319,-0.081187,0.556887,0.377324,0.262751,0.468035,0.271538,0.323262,0.009852,-0.113115,0.079248,0.575457,0.038413,0.463139,0.478116,0.124449,0.440884,0.027616,-0.067029,0.000402,0.796879,0.046381,-0.014284,1.039919,0.109705,0.017102,1.136360,0.100700,-0.017154,1.239404,-0.098814,0.068884,1.001833,-0.208943,0.126496,0.765300,-0.094924,0.288908,0.612805,0.147230,-0.092626,0.938613,0.207857,-0.147864,0.665884,0.293848,0.057425,0.576076
4,1,Subject_01,ADL,T01,0.000000,0.000000,0.570995,0.114008,-0.081068,0.556401,0.375845,0.263034,0.466536,0.270201,0.324129,0.008546,-0.112308,0.080280,0.576141,0.038776,0.464177,0.476631,0.121671,0.439270,0.023078,-0.065180,-0.000700,0.794498,0.055967,-0.020423,1.034776,0.121539,0.007705,1.130784,0.114520,-0.030564,1.235941,-0.089803,0.063613,1.001914,-0.201965,0.131237,0.772785,-0.089977,0.293192,0.620431,0.151912,-0.100883,0.928601,0.211893,-0.135183,0.655750,0.299445,0.066526,0.575685
5,1,Subject_01,ADL,T01,0.000000,0.000000,0.570995,0.112758,-0.082118,0.555184,0.373874,0.262671,0.463520,0.268886,0.329109,0.007426,-0.111815,0.080533,0.579500,0.038850,0.464787,0.473413,0.120732,0.449830,0.020147,-0.059105,-0.001009,0.794199,0.072020,-0.026428,1.027949,0.145773,-0.001255,1.119743,0.140927,-0.041840,1.226881,-0.074021,0.057620,1.001869,-0.190734,0.135886,0.779139,-0.080940,0.298681,0.628604,0.162403,-0.109183,0.916057,0.216727,-0.127146,0.642099,0.308974,0.072111,0.571276
6,1,Subject_01,ADL,T01,0.000000,0.000000,0.570995,0.111496,-0.082046,0.552868,0.374969,0.263149,0.461060,0.272104,0.340984,0.005956,-0.110751,0.080106,0.582153,0.044604,0.466143,0.477727,0.130970,0.479968,0.026135,-0.057249,-0.007338,0.793735,0.081224,-0.039265,1.023043,0.159263,-0.012051,1.110478,0.155907,-0.057580,1.217844,-0.065155,0.043849,1.001981,-0.183424,0.132391,0.784791,-0.074480,0.298873,0.632561,0.166610,-0.122430,0.908874,0.225608,-0.123283,0.636042,0.314304,0.075621,0.568471
7,1,Subject_01,ADL,T01,0.000000,0.000000,0.570995,0.111598,-0.081900,0.550611,0.372635,0.263510,0.455311,0.271584,0.346671,0.003478,-0.109977,0.082450,0.584992,0.045441,0.466429,0.476713,0.125479,0.483245,0.021611,-0.054892,-0.005243,0.794392,0.092769,-0.042792,1.018908,0.173498,-0.014078,1.103943,0.174386,-0.064411,1.210490,-0.053701,0.040167,1.003160,-0.175699,0.136428,0.790878,-0.067865,0.302032,0.637555,0.173910,-0.126713,0.901787,0.231410,-0.116008,0.629741,0.319675,0.084015,0.563888
8,1,Subject_01,ADL,T01,0.000000,0.000000,0.570995,0.110860,-0.082402,0.548081,0.369321,0.266813,0.455807,0.266187,0.356532,0.006777,-0.109434,0.084047,0.587660,0.044012,0.468855,0.482559,0.119525,0.494009,0.029121,-0.052557,-0.007588,0.795343,0.096499,-0.048099,1.015920,0.177877,-0.017872,1.100193,0.181723,-0.071143,1.206303,-0.049277,0.035005,1.003710,-0.173370,0.132913,0.795792,-0.067109,0.302369,0.641347,0.176278,-0.133345,0.897068,0.231865,-0.113692,0.625065,0.320073,0.087136,0.561175
9,1,Subject_01,ADL,T01,0.000000,0.000000,0.570995,0.110661,-0.081475,0.546786,0.367083,0.269777,0.454661,0.260303,0.366163,0.007863,-0.108055,0.083673,0.589177,0.047126,0.470248,0.481760,0.115131,0.510692,0.030575,-0.051310,-0.011610,0.792767,0.100431,-0.054006,1.011572,0.183477,-0.023966,1.092880,0.188743,-0.076882,1.199984,-0.044274,0.027518,1.002170,-0.170335,0.133005,0.798580,-0.063463,0.304471,0.643809,0.176563,-0.141237,0.892194,0.232778,-0.113517,0.620031,0.319609,0.087503,0.558221
10,1,Subject_01,ADL,T01,0.000000,0.000000,0.570995,0.110216,-0.081684,0.546226,0.367325,0.269008,0.453264,0.256155,0.378801,0.010988,-0.107549,0.084315,0.590991,0.046789,0.468779,0.476884,0.105547,0.511047,0.021991,-0.046983,-0.012970,0.795110,0.109309,-0.055891,1.008502,0.194933,-0.025070,1.085807,0.202328,-0.076619,1.193555,-0.034264,0.023601,1.002699,-0.164025,0.132706,0.800954,-0.054857,0.307417,0.649380,0.180628,-0.144528,0.887234,0.233832,-0.116225,0.615888,0.320592,0.089814,0.557698
11,1,Subject_01,ADL,T01,0.000000,0.000000,0.570995,0.109283,-0.081695,0.543559,0.367117,0.271494,0.450534,0.253046,0.383982,0.012462,-0.106884,0.083299,0.593487,0.049267,0.472014,0.485617,0.110426,0.532928,0.038453,-0.048384,-0.021024,0.794918,0.113798,-0.065231,1.003913,0.201294,-0.033671,1.079649,0.209703,-0.087620,1.185301,-0.029594,0.014130,1.002447,-0.164799,0.125550,0.806308,-0.054018,0.303888,0.653716,0.180614,-0.152529,0.880216,0.235444,-0.117073,0.611073,0.319742,0.089235,0.557385
