Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_01,ADL,T04,0.000011,0.000015,0.630547,-0.034453,-0.110511,0.658769,0.426235,-0.173395,0.607981,0.866757,-0.258019,0.585121,0.049993,0.115786,0.598176,0.466094,-0.057662,0.588122,0.900436,-0.142573,0.553591,-0.190341,0.103407,0.626434,-0.420513,0.223353,0.654041,-0.475087,0.230067,0.717340,-0.531497,0.303689,0.712868,-0.367491,0.281696,0.594846,-0.077406,0.261350,0.494251,-0.139872,0.179498,0.662856,-0.439520,0.143709,0.642503,-0.343324,-0.112339,0.765073,-0.358590,0.008630,0.700444
2,1,Subject_01,ADL,T04,0.000000,0.000000,0.630496,-0.032774,-0.111985,0.658348,0.430974,-0.177109,0.611248,0.867977,-0.255706,0.581940,0.047563,0.118107,0.597886,0.461788,-0.051358,0.576066,0.892689,-0.139478,0.548689,-0.189366,0.104313,0.625735,-0.418357,0.224624,0.653789,-0.472144,0.233991,0.720271,-0.528984,0.305898,0.715960,-0.365771,0.282823,0.593890,-0.075040,0.272685,0.507064,-0.137055,0.192665,0.666322,-0.440036,0.143368,0.641674,-0.357079,-0.118031,0.759356,-0.354878,0.013338,0.700184
3,1,Subject_01,ADL,T04,0.000024,0.000033,0.630610,-0.030137,-0.115567,0.656537,0.433542,-0.186697,0.611250,0.870457,-0.258730,0.575505,0.048792,0.118920,0.598443,0.462736,-0.053355,0.576606,0.891308,-0.141036,0.547650,-0.190811,0.106506,0.623627,-0.420157,0.227374,0.653888,-0.470196,0.236622,0.720332,-0.527231,0.307956,0.718996,-0.362494,0.286540,0.594091,-0.072885,0.274088,0.517197,-0.137982,0.206246,0.679795,-0.443076,0.143247,0.639256,-0.363237,-0.111896,0.745759,-0.348514,0.043600,0.706379
4,1,Subject_01,ADL,T04,0.000016,0.000022,0.630571,-0.030846,-0.115538,0.656294,0.432867,-0.188932,0.614630,0.870179,-0.263912,0.577949,0.047768,0.119460,0.598737,0.457984,-0.051973,0.579841,0.882413,-0.145938,0.547070,-0.193233,0.108597,0.622838,-0.420972,0.229617,0.656810,-0.462866,0.235273,0.727823,-0.523752,0.307639,0.726017,-0.364374,0.287993,0.593885,-0.075019,0.274470,0.521436,-0.147247,0.192608,0.673491,-0.445272,0.148176,0.636759,-0.359177,-0.108060,0.729056,-0.350363,0.067798,0.709475
5,1,Subject_01,ADL,T04,0.000000,0.000000,0.630496,-0.032008,-0.116414,0.657037,0.430333,-0.189565,0.616145,0.867487,-0.263944,0.576564,0.049270,0.120398,0.599819,0.459749,-0.055839,0.582363,0.885403,-0.153236,0.551677,-0.191386,0.114021,0.620651,-0.419981,0.236885,0.660176,-0.454780,0.240280,0.740637,-0.512675,0.310469,0.752014,-0.360846,0.293508,0.592205,-0.071372,0.291119,0.523533,-0.133002,0.228033,0.689083,-0.442012,0.152072,0.640082,-0.359746,-0.114885,0.700643,-0.339789,0.091076,0.723086
6,1,Subject_01,ADL,T04,0.000000,0.000000,0.630496,-0.034736,-0.115728,0.654122,0.424670,-0.193721,0.617733,0.860779,-0.267153,0.574895,0.050341,0.119356,0.602408,0.459165,-0.056075,0.589985,0.886538,-0.153776,0.555540,-0.189169,0.116523,0.619280,-0.412034,0.242753,0.664222,-0.441266,0.243253,0.752783,-0.497994,0.312821,0.779165,-0.353367,0.298845,0.592070,-0.069307,0.298718,0.522156,-0.134099,0.218180,0.699890,-0.437726,0.153280,0.644985,-0.354941,-0.116786,0.690272,-0.337075,0.096732,0.757207
7,1,Subject_01,ADL,T04,0.000000,0.000000,0.630496,-0.035601,-0.115887,0.652236,0.423866,-0.196927,0.623976,0.857602,-0.265863,0.579380,0.050420,0.117551,0.603735,0.459000,-0.064505,0.590446,0.883877,-0.157710,0.557116,-0.191047,0.121408,0.621005,-0.415707,0.245015,0.671579,-0.432092,0.243325,0.765797,-0.492402,0.307182,0.803762,-0.360310,0.300276,0.596125,-0.077868,0.302941,0.520536,-0.137746,0.211284,0.706775,-0.439005,0.157299,0.657059,-0.338832,-0.123962,0.670974,-0.317637,0.078169,0.751123
8,1,Subject_01,ADL,T04,0.000007,-0.000003,0.630495,-0.038840,-0.116397,0.652632,0.416087,-0.199563,0.630316,0.849410,-0.263988,0.582706,0.051725,0.115571,0.604648,0.458182,-0.067994,0.590396,0.877380,-0.160416,0.556444,-0.194783,0.123357,0.623208,-0.415860,0.245809,0.683518,-0.425263,0.240504,0.777143,-0.488655,0.299139,0.825599,-0.357784,0.304328,0.610032,-0.080297,0.306740,0.526120,-0.133831,0.204336,0.724101,-0.441030,0.156929,0.666509,-0.336805,-0.119264,0.648124,-0.295083,0.057606,0.763464
9,1,Subject_01,ADL,T04,0.000186,-0.000086,0.630452,-0.038055,-0.117191,0.651422,0.416605,-0.206202,0.632254,0.848233,-0.269833,0.583525,0.051407,0.114048,0.603294,0.459757,-0.072589,0.591999,0.872161,-0.170004,0.559014,-0.198293,0.122860,0.622548,-0.420647,0.242231,0.686656,-0.417697,0.233792,0.786796,-0.479530,0.284763,0.836971,-0.362191,0.298524,0.611911,-0.090358,0.300542,0.524365,-0.134517,0.187934,0.722581,-0.444468,0.154528,0.666157,-0.339796,-0.123501,0.635001,-0.283471,0.021954,0.762810
10,1,Subject_01,ADL,T04,0.000035,-0.000016,0.630488,-0.039852,-0.116618,0.651966,0.408702,-0.205256,0.636533,0.845075,-0.275275,0.582535,0.051262,0.116467,0.603189,0.458183,-0.065404,0.592187,0.874506,-0.160077,0.553543,-0.200393,0.122096,0.625653,-0.416489,0.239682,0.698006,-0.407108,0.226737,0.800967,-0.466293,0.271598,0.856547,-0.360418,0.295702,0.618249,-0.090369,0.301232,0.525877,-0.124115,0.189445,0.726423,-0.440104,0.145585,0.678185,-0.331468,-0.122644,0.629503,-0.267865,0.012965,0.769689
