Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_01,ADL,T06,0.000000,0.000000,0.594226,0.101493,-0.095464,0.570826,0.389386,0.228035,0.474621,0.353392,0.377101,0.028669,-0.102779,0.089649,0.611652,0.157142,0.426743,0.480212,0.231636,0.483694,0.041414,-0.094777,-0.039355,0.817364,0.020522,-0.009912,1.063830,0.084780,0.047537,1.141022,0.073006,0.021032,1.248202,-0.124034,0.064616,1.016075,-0.243964,0.146641,0.762123,-0.158494,0.307193,0.605061,0.121867,-0.098541,0.978324,0.199457,-0.216082,0.738984,0.321728,-0.064093,0.558395
2,1,Subject_01,ADL,T06,0.000000,0.000000,0.594226,0.101840,-0.095311,0.570360,0.387944,0.228517,0.472254,0.352692,0.378615,0.028341,-0.102966,0.090121,0.611813,0.158033,0.426827,0.481995,0.232014,0.486354,0.043611,-0.095382,-0.040048,0.817781,0.019954,-0.013196,1.063668,0.088673,0.042615,1.137412,0.078577,0.016807,1.244425,-0.124891,0.061365,1.018443,-0.252045,0.141110,0.767955,-0.164203,0.303461,0.612263,0.120723,-0.101561,0.977869,0.197312,-0.224410,0.741807,0.324970,-0.068525,0.566873
3,1,Subject_01,ADL,T06,0.000000,0.000000,0.594226,0.102144,-0.094965,0.569918,0.387047,0.228347,0.470411,0.354984,0.381056,0.027956,-0.103453,0.090310,0.611906,0.157996,0.426519,0.479112,0.230934,0.485515,0.041888,-0.095895,-0.040362,0.817414,0.020970,-0.016104,1.063960,0.095839,0.037082,1.133776,0.088490,0.012376,1.240335,-0.124196,0.058949,1.021828,-0.263249,0.130934,0.776659,-0.174606,0.296916,0.619187,0.122245,-0.102572,0.977869,0.198356,-0.232000,0.744310,0.335486,-0.072719,0.574318
4,1,Subject_01,ADL,T06,0.000000,0.000000,0.594226,0.102556,-0.094748,0.569924,0.386014,0.230378,0.470780,0.355996,0.383803,0.030859,-0.103903,0.090781,0.611848,0.158102,0.426380,0.479898,0.232591,0.489734,0.044396,-0.098295,-0.045010,0.815838,0.021735,-0.023835,1.062176,0.103577,0.026441,1.126787,0.099152,0.003168,1.234110,-0.124467,0.052299,1.023257,-0.277778,0.114064,0.784870,-0.185108,0.281062,0.625211,0.121709,-0.109472,0.976132,0.195641,-0.241562,0.740219,0.342612,-0.089240,0.584371
5,1,Subject_01,ADL,T06,0.000000,0.000000,0.594226,0.102608,-0.093971,0.569503,0.383940,0.230045,0.465753,0.355703,0.383390,0.028482,-0.104316,0.090680,0.612371,0.157483,0.426368,0.480622,0.233048,0.487236,0.044423,-0.099509,-0.046374,0.814386,0.023329,-0.027745,1.059978,0.110205,0.019573,1.120965,0.107268,-0.001213,1.229210,-0.123213,0.050299,1.025116,-0.288757,0.101498,0.794395,-0.192384,0.269451,0.630774,0.123234,-0.112659,0.973164,0.197849,-0.248382,0.736231,0.364207,-0.111051,0.597755
6,1,Subject_01,ADL,T06,0.000000,0.000000,0.594226,0.102995,-0.092848,0.569356,0.382466,0.231137,0.463088,0.355289,0.383321,0.028106,-0.104959,0.090365,0.612401,0.156523,0.428090,0.478506,0.230473,0.484719,0.043725,-0.099616,-0.044176,0.813656,0.025635,-0.028859,1.059394,0.114497,0.017484,1.118172,0.107760,-0.003577,1.227100,-0.120572,0.049613,1.026820,-0.292875,0.091348,0.800767,-0.203422,0.245778,0.625169,0.126028,-0.112647,0.970295,0.206142,-0.243420,0.731473,0.388252,-0.143518,0.601753
7,1,Subject_01,ADL,T06,0.000000,0.000000,0.594226,0.102487,-0.093133,0.569130,0.384063,0.232701,0.461816,0.357283,0.381776,0.027026,-0.105028,0.089957,0.612187,0.158089,0.429675,0.479381,0.232581,0.485703,0.046207,-0.100527,-0.046071,0.812546,0.027373,-0.035013,1.057617,0.115424,0.011441,1.113470,0.100285,-0.007201,1.224643,-0.120199,0.044779,1.028356,-0.293322,0.087645,0.810281,-0.202972,0.232583,0.624545,0.128893,-0.116639,0.966212,0.225206,-0.224855,0.730717,0.414681,-0.185385,0.600091
8,1,Subject_01,ADL,T06,0.000000,0.000000,0.594226,0.102269,-0.093195,0.568594,0.384883,0.230639,0.457142,0.354740,0.377691,0.024211,-0.104729,0.090274,0.612301,0.159155,0.430962,0.475654,0.230527,0.476575,0.039658,-0.101980,-0.048515,0.809952,0.026676,-0.041793,1.055553,0.114653,0.003300,1.110752,0.098574,-0.016094,1.222481,-0.117515,0.043694,1.030615,-0.290560,0.092150,0.824882,-0.199646,0.230364,0.632457,0.129668,-0.119895,0.963074,0.245307,-0.208286,0.735801,0.450737,-0.195863,0.597251
9,1,Subject_01,ADL,T06,0.000000,0.000000,0.594226,0.101562,-0.093646,0.568011,0.385660,0.229300,0.455806,0.353447,0.374966,0.023970,-0.104042,0.090152,0.613048,0.160314,0.432281,0.472195,0.229741,0.477308,0.037180,-0.104148,-0.054304,0.807891,0.025156,-0.051794,1.053798,0.113081,-0.006518,1.108448,0.098706,-0.033064,1.218796,-0.117038,0.037170,1.031805,-0.284572,0.095946,0.837597,-0.184333,0.230645,0.649178,0.128296,-0.128107,0.961013,0.264028,-0.193679,0.742088,0.483036,-0.176153,0.592616
10,1,Subject_01,ADL,T06,0.000000,0.000000,0.594226,0.101225,-0.094278,0.568613,0.387777,0.228287,0.455622,0.354566,0.375928,0.025072,-0.103994,0.090369,0.612691,0.160401,0.433190,0.471663,0.229540,0.478228,0.037239,-0.104253,-0.056048,0.805739,0.025680,-0.059815,1.051159,0.116956,-0.014888,1.105247,0.105403,-0.046478,1.216603,-0.116619,0.030597,1.032005,-0.266964,0.123655,0.850603,-0.168401,0.250561,0.661164,0.128980,-0.132270,0.959515,0.272570,-0.187383,0.742688,0.494638,-0.152901,0.589012
