Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_3,ADL,20,0.000000,0.000000,0.544949,0.081522,-0.104600,0.538950,0.457325,0.117691,0.429374,0.352337,0.147186,0.003401,-0.083831,0.103834,0.546387,0.193070,0.439221,0.437063,0.134908,0.239907,0.035650,-0.039273,-0.003997,0.766102,0.067519,0.019193,1.000134,0.128818,0.074009,1.083955,0.100133,0.022555,1.176064,-0.053936,0.119117,0.951383,-0.049493,0.251038,0.721719,0.059794,0.194263,0.927108,0.151481,-0.075252,0.911623,0.223782,-0.108014,0.660277,0.238440,0.067711,0.517105
2,1,Subject_3,ADL,20,0.000000,0.000000,0.544949,0.082173,-0.104424,0.539205,0.456937,0.120160,0.431902,0.352525,0.148084,0.004573,-0.085233,0.102545,0.547407,0.192093,0.439819,0.447334,0.138521,0.246349,0.037389,-0.040342,-0.008145,0.765331,0.066610,0.013874,0.999973,0.127120,0.069476,1.083760,0.099174,0.018323,1.176788,-0.054476,0.115361,0.951513,-0.052884,0.248221,0.721301,0.055494,0.191699,0.925209,0.150973,-0.079698,0.910402,0.223634,-0.106962,0.659073,0.235748,0.069232,0.520228
3,1,Subject_3,ADL,20,0.000000,0.000000,0.544949,0.082525,-0.104216,0.538794,0.457872,0.121913,0.430700,0.352930,0.148590,0.000364,-0.086201,0.101862,0.547529,0.192907,0.438463,0.444831,0.148560,0.267122,0.024370,-0.042345,-0.008316,0.764717,0.063520,0.010964,1.000763,0.124797,0.067189,1.083025,0.099189,0.016707,1.176766,-0.055841,0.113080,0.952942,-0.054060,0.248201,0.724302,0.054366,0.188954,0.926380,0.148547,-0.083728,0.910454,0.224327,-0.106298,0.659717,0.233992,0.068424,0.522933
4,1,Subject_3,ADL,20,0.000000,0.000000,0.544949,0.082841,-0.104662,0.538761,0.459340,0.123213,0.436729,0.359338,0.148596,0.005345,-0.086642,0.101978,0.547794,0.193688,0.438592,0.446282,0.151865,0.275240,0.025539,-0.043704,-0.008979,0.765074,0.060938,0.009163,1.001761,0.122550,0.065382,1.083789,0.099281,0.015193,1.178225,-0.058480,0.111646,0.954730,-0.052616,0.249497,0.728172,0.053915,0.188864,0.929749,0.146632,-0.085148,0.911422,0.222829,-0.108012,0.660955,0.233489,0.067853,0.525290
5,1,Subject_3,ADL,20,0.000000,0.000000,0.544949,0.082483,-0.104994,0.539173,0.459818,0.121174,0.433464,0.359995,0.149898,0.002915,-0.086521,0.101997,0.547532,0.193453,0.439098,0.444398,0.151962,0.275110,0.026566,-0.045081,-0.010081,0.764611,0.060155,0.008827,1.001101,0.121877,0.066068,1.082306,0.099415,0.015948,1.177351,-0.058495,0.110450,0.954439,-0.052315,0.250305,0.729566,0.055376,0.185523,0.929624,0.145467,-0.086239,0.910249,0.222036,-0.107156,0.660091,0.234021,0.065896,0.524114
6,1,Subject_3,ADL,20,0.000000,0.000000,0.544949,0.083411,-0.104417,0.539854,0.457487,0.122294,0.430493,0.355940,0.150705,0.000889,-0.087119,0.101267,0.546332,0.191447,0.441307,0.445017,0.141575,0.258723,0.034989,-0.048585,-0.009237,0.764411,0.057623,0.008895,1.000802,0.120446,0.066661,1.082024,0.097836,0.015252,1.176965,-0.061193,0.110927,0.953365,-0.057088,0.247372,0.726019,0.052935,0.185758,0.926214,0.143518,-0.085542,0.909682,0.219859,-0.108846,0.658663,0.233239,0.064597,0.522686
7,1,Subject_3,ADL,20,0.000000,0.000000,0.544949,0.083801,-0.103890,0.540321,0.457809,0.122534,0.434606,0.359412,0.159041,0.004044,-0.086844,0.101300,0.546218,0.192556,0.442297,0.448225,0.143458,0.256275,0.037225,-0.048126,-0.011500,0.765103,0.057105,0.006391,1.001579,0.119743,0.063837,1.083108,0.097154,0.013522,1.178040,-0.061836,0.108983,0.955164,-0.056994,0.249261,0.728969,0.052888,0.186448,0.928630,0.142846,-0.087477,0.911146,0.219745,-0.109561,0.659233,0.233852,0.064074,0.523739
8,1,Subject_3,ADL,20,0.000000,0.000000,0.544949,0.082930,-0.103928,0.539913,0.457817,0.119515,0.434312,0.362439,0.164337,0.001558,-0.086112,0.101393,0.546263,0.192298,0.440194,0.447255,0.146426,0.261652,0.032328,-0.046004,-0.009363,0.765690,0.060175,0.009703,1.001749,0.122783,0.066825,1.083352,0.100006,0.016368,1.177813,-0.058606,0.110696,0.955086,-0.054120,0.253490,0.731912,0.055519,0.186943,0.930680,0.145562,-0.084644,0.911551,0.220938,-0.110671,0.658973,0.237092,0.064297,0.523428
9,1,Subject_3,ADL,20,0.000000,0.000000,0.544949,0.083655,-0.103642,0.540174,0.456881,0.119989,0.434335,0.359104,0.163654,0.003889,-0.086062,0.101234,0.545298,0.191276,0.440970,0.446876,0.142522,0.251950,0.039039,-0.045642,-0.008155,0.765748,0.060186,0.008896,1.002169,0.123398,0.065280,1.084734,0.098267,0.014700,1.178767,-0.059589,0.110660,0.955316,-0.054588,0.251702,0.731145,0.052656,0.187486,0.930528,0.145294,-0.083938,0.911127,0.220168,-0.109580,0.658814,0.235042,0.065111,0.524124
10,1,Subject_3,ADL,20,0.000000,0.000000,0.544949,0.083066,-0.104172,0.539515,0.455998,0.121163,0.432615,0.357364,0.167681,0.003326,-0.086382,0.101686,0.546005,0.189829,0.443112,0.447448,0.140299,0.243980,0.042311,-0.047431,-0.009704,0.764504,0.059253,0.006511,1.001717,0.121423,0.062555,1.086652,0.095854,0.013152,1.180743,-0.061304,0.108620,0.954176,-0.056330,0.248492,0.728246,0.049157,0.187162,0.930480,0.145055,-0.085099,0.910647,0.221322,-0.106125,0.657251,0.233171,0.065027,0.522345
