Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_03,ADL,T21,0.000000,0.000000,0.553436,0.109584,0.065157,0.553766,-0.079134,0.438697,0.466536,0.003260,0.395900,0.024807,-0.109628,-0.070417,0.556005,-0.326283,0.305305,0.595830,0.017778,0.324308,0.331506,0.046905,-0.018008,0.759458,0.045706,-0.053230,1.016780,0.057414,0.016991,1.117028,0.073198,-0.055639,1.202495,-0.074213,-0.081880,0.929914,-0.174659,-0.121268,0.687081,-0.207090,0.148518,0.644520,0.169679,0.002006,0.965192,0.163500,0.287350,0.935034,0.015942,0.176800,1.104272
2,1,Subject_03,ADL,T21,0.000000,0.000000,0.553436,0.109940,0.065352,0.553853,-0.079019,0.438902,0.466366,0.003187,0.396948,0.024474,-0.109782,-0.070229,0.557023,-0.326638,0.306002,0.596758,0.018730,0.322753,0.327948,0.047405,-0.020297,0.758495,0.046702,-0.054685,1.016728,0.059745,0.014636,1.117018,0.082681,-0.060746,1.199300,-0.073217,-0.084662,0.930100,-0.174188,-0.123418,0.687820,-0.206776,0.146664,0.645273,0.169869,0.000764,0.965939,0.164251,0.286407,0.936834,0.016673,0.175543,1.106352
3,1,Subject_03,ADL,T21,0.000000,0.000000,0.553436,0.109579,0.065377,0.553099,-0.078165,0.438975,0.467621,0.002872,0.396641,0.025310,-0.109720,-0.070347,0.557220,-0.325666,0.305875,0.597491,0.018604,0.318851,0.325925,0.048244,-0.017353,0.759365,0.046741,-0.052789,1.016850,0.059200,0.015814,1.117801,0.083819,-0.060338,1.198397,-0.072953,-0.083869,0.930113,-0.173760,-0.123782,0.689380,-0.207135,0.146318,0.646060,0.169732,0.002721,0.966460,0.165867,0.286422,0.939899,0.019028,0.175612,1.108223
4,1,Subject_03,ADL,T21,0.000000,0.000000,0.553436,0.109145,0.065236,0.553290,-0.078863,0.438467,0.467736,0.002092,0.396954,0.025861,-0.109895,-0.069997,0.557256,-0.325884,0.306082,0.599103,0.021161,0.323741,0.327735,0.047671,-0.018930,0.759524,0.046013,-0.054070,1.016691,0.058657,0.013739,1.117832,0.084382,-0.063160,1.196084,-0.074033,-0.084078,0.930196,-0.175588,-0.124504,0.690345,-0.207854,0.148000,0.647095,0.169931,0.001951,0.967232,0.166843,0.285149,0.942623,0.019917,0.173159,1.109353
5,1,Subject_03,ADL,T21,0.000000,0.000000,0.553436,0.109606,0.064244,0.553227,-0.076807,0.439153,0.467827,0.002365,0.398113,0.025691,-0.110032,-0.069540,0.557302,-0.326058,0.306230,0.598903,0.020784,0.323715,0.327996,0.047527,-0.020829,0.759141,0.046465,-0.056146,1.016625,0.056835,0.012925,1.118096,0.079260,-0.063312,1.195680,-0.073789,-0.086328,0.929848,-0.175780,-0.125712,0.690413,-0.208758,0.147854,0.645781,0.169876,0.000912,0.967121,0.167531,0.284419,0.942299,0.021575,0.172077,1.108534
6,1,Subject_03,ADL,T21,0.000000,0.000000,0.553436,0.109722,0.064758,0.553544,-0.076949,0.439481,0.468308,0.000481,0.397662,0.026359,-0.109728,-0.070142,0.557277,-0.326450,0.306488,0.597978,0.021832,0.323079,0.328823,0.047950,-0.022926,0.758623,0.046627,-0.057469,1.015820,0.056467,0.012794,1.117320,0.079319,-0.065855,1.193398,-0.072852,-0.088896,0.928461,-0.175266,-0.126856,0.689228,-0.208932,0.147449,0.643519,0.169953,-0.000725,0.967213,0.168589,0.282730,0.942106,0.023198,0.169196,1.108834
7,1,Subject_03,ADL,T21,0.000000,0.000000,0.553436,0.109613,0.064514,0.553470,-0.076424,0.439562,0.467899,0.000352,0.399534,0.026629,-0.109393,-0.070089,0.557109,-0.326328,0.306838,0.596102,0.025269,0.322139,0.327839,0.047170,-0.026654,0.757602,0.046576,-0.060382,1.015454,0.057509,0.009752,1.117254,0.083463,-0.068006,1.192821,-0.073464,-0.092413,0.927312,-0.174961,-0.127868,0.686959,-0.210391,0.145844,0.640750,0.168917,-0.003381,0.967845,0.168580,0.281699,0.942411,0.023948,0.166750,1.110458
8,1,Subject_03,ADL,T21,0.000000,0.000000,0.553436,0.109148,0.064531,0.553158,-0.075484,0.440495,0.468004,-0.000484,0.397403,0.025894,-0.108878,-0.070455,0.556477,-0.326909,0.306610,0.596542,0.026761,0.321127,0.328319,0.047132,-0.023372,0.757418,0.046599,-0.058062,1.015766,0.059283,0.011142,1.117569,0.094702,-0.066997,1.193063,-0.073115,-0.090198,0.926451,-0.175535,-0.126230,0.687657,-0.212539,0.145891,0.639269,0.168325,-0.001677,0.968092,0.169223,0.283705,0.942322,0.025411,0.170729,1.112616
9,1,Subject_03,ADL,T21,0.000000,0.000000,0.553436,0.109889,0.064459,0.553530,-0.076078,0.439994,0.466247,-0.000545,0.396168,0.024545,-0.109102,-0.070786,0.556224,-0.327499,0.307250,0.594488,0.024661,0.319836,0.326026,0.047717,-0.022060,0.757855,0.046673,-0.057010,1.015871,0.060756,0.011207,1.117494,0.097427,-0.066732,1.192589,-0.073035,-0.087359,0.926381,-0.174336,-0.124486,0.686801,-0.210730,0.148617,0.637566,0.169158,-0.000484,0.968303,0.168501,0.283571,0.941968,0.025756,0.172066,1.115158
10,1,Subject_03,ADL,T21,0.000000,0.000000,0.553436,0.109862,0.064544,0.552808,-0.075805,0.439488,0.464615,-0.000139,0.395745,0.022558,-0.108758,-0.071147,0.557643,-0.327865,0.307604,0.591876,0.024794,0.325623,0.324635,0.047717,-0.021015,0.756844,0.046533,-0.055239,1.014925,0.060720,0.013804,1.116481,0.095081,-0.064889,1.192806,-0.073461,-0.084693,0.925073,-0.173995,-0.121559,0.684415,-0.209774,0.150794,0.634761,0.169212,-0.000489,0.966992,0.168422,0.283692,0.941877,0.025931,0.170851,1.114085
11,1,Subject_03,ADL,T21,0.000000,0.000000,0.553436,0.110085,0.064817,0.552348,-0.074902,0.439080,0.463848,-0.000047,0.392878,0.021839,-0.109141,-0.071009,0.558590,-0.328678,0.308255,0.591717,0.024094,0.327721,0.325377,0.047549,-0.020858,0.757025,0.046670,-0.053693,1.014625,0.059280,0.016654,1.115822,0.088166,-0.061639,1.192192,-0.073541,-0.083066,0.924368,-0.174221,-0.120115,0.683401,-0.210048,0.151721,0.634541,0.169408,-0.001059,0.966721,0.169528,0.284541,0.943579,0.026880,0.171280,1.115340
