Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_03,ADL,T13,0.000000,0.000000,0.717106,-0.029286,0.127159,0.720892,-0.331728,0.061170,0.422344,-0.344525,0.023807,0.000000,0.035608,-0.121047,0.715271,-0.257187,-0.146143,0.386675,-0.165134,0.042703,0.032372,-0.168323,-0.018913,0.830071,-0.420324,-0.054511,0.918763,-0.502831,-0.076688,0.854095,-0.553376,-0.075055,0.867338,-0.351312,-0.171707,0.917101,-0.312154,-0.227521,0.652894,-0.437825,-0.191217,0.461280,-0.396669,0.083835,0.904484,-0.449817,0.220152,0.670130,-0.571515,0.243953,0.436715
2,1,Subject_03,ADL,T13,0.000000,0.000000,0.717106,-0.022435,0.127676,0.723261,-0.364212,0.063797,0.470567,-0.361621,0.007044,0.055973,0.033902,-0.123798,0.714477,-0.278754,-0.152010,0.413974,-0.144198,0.091395,0.103848,-0.173525,-0.020119,0.818075,-0.431515,-0.054404,0.893752,-0.510249,-0.080505,0.827090,-0.567146,-0.092235,0.858719,-0.367510,-0.179130,0.895190,-0.321983,-0.239392,0.647261,-0.476466,-0.209676,0.472889,-0.405883,0.081653,0.894813,-0.456548,0.231442,0.679890,-0.572528,0.267789,0.446156
3,1,Subject_03,ADL,T13,0.000000,0.000000,0.717106,-0.011609,0.122369,0.725473,-0.385792,0.081770,0.514139,-0.366237,-0.006101,0.101626,0.024794,-0.126114,0.713870,-0.305148,-0.162617,0.441327,-0.156374,0.070360,0.130090,-0.179151,-0.005150,0.808260,-0.440951,-0.025500,0.873313,-0.519345,-0.054032,0.805279,-0.572832,-0.067705,0.838392,-0.388135,-0.153093,0.857166,-0.367370,-0.223846,0.652891,-0.530017,-0.217697,0.506989,-0.408189,0.094905,0.881687,-0.466736,0.254508,0.677826,-0.574120,0.305135,0.440250
4,1,Subject_03,ADL,T13,0.000000,0.000000,0.717106,-0.002615,0.119136,0.725502,-0.417998,0.108523,0.567749,-0.363487,0.020335,0.150851,0.013807,-0.123119,0.714566,-0.355403,-0.151870,0.465803,-0.178094,0.033294,0.137685,-0.182943,0.005115,0.798107,-0.443138,-0.001522,0.857261,-0.530599,-0.032093,0.792299,-0.577862,-0.044060,0.822533,-0.406893,-0.122178,0.826099,-0.370608,-0.164512,0.628864,-0.511325,-0.199378,0.465881,-0.405135,0.125382,0.868388,-0.477957,0.274409,0.669765,-0.575632,0.338234,0.443323
5,1,Subject_03,ADL,T13,0.000000,0.000000,0.717106,0.006581,0.120119,0.730784,-0.431130,0.159140,0.632719,-0.369599,0.040562,0.232054,0.006268,-0.119810,0.715173,-0.404281,-0.149848,0.521417,-0.182045,0.077422,0.212094,-0.178274,0.001587,0.807565,-0.432902,0.010429,0.880787,-0.526745,-0.014589,0.815713,-0.570003,-0.026195,0.851421,-0.406212,-0.120076,0.850428,-0.382181,-0.138670,0.645799,-0.550775,-0.184781,0.479368,-0.396912,0.150527,0.894768,-0.475168,0.300373,0.709208,-0.578330,0.371696,0.488809
6,1,Subject_03,ADL,T13,0.000088,-0.000004,0.717078,0.013399,0.125063,0.726369,-0.433334,0.219372,0.752146,-0.372641,0.064347,0.395647,0.000274,-0.128300,0.712380,-0.442217,-0.091632,0.638281,-0.167765,0.139162,0.375880,-0.145462,-0.003432,0.862652,-0.375471,0.003949,1.001427,-0.496060,-0.011921,0.970006,-0.517748,-0.012802,1.030452,-0.346298,-0.148309,0.978654,-0.419062,-0.227473,0.761884,-0.618279,-0.236180,0.707825,-0.341818,0.147431,1.015791,-0.445771,0.338413,0.888357,-0.615395,0.337454,0.713167
7,1,Subject_03,ADL,T13,0.001221,0.000207,0.716679,0.019934,0.136524,0.713510,-0.403269,0.225292,0.907661,-0.402307,0.037257,0.572724,-0.004701,-0.133535,0.720471,-0.467983,-0.076242,0.804991,-0.181755,0.132537,0.510221,-0.067451,-0.007119,0.923073,-0.247802,-0.014666,1.134513,-0.354860,-0.010669,1.161822,-0.346556,-0.020304,1.236394,-0.239528,-0.174555,1.110006,-0.402114,-0.245175,0.928928,-0.557903,-0.238198,0.898088,-0.198638,0.142252,1.145419,-0.311418,0.365085,1.071980,-0.499096,0.369493,1.073615
8,1,Subject_03,ADL,T13,0.000000,0.000000,0.717106,0.025470,0.131713,0.711775,-0.355999,0.233855,0.918298,-0.404191,-0.009481,0.624588,-0.010540,-0.132196,0.724329,-0.460052,-0.139902,0.872539,-0.195405,0.149784,0.529411,-0.017897,-0.008664,0.935956,-0.159144,-0.009763,1.171527,-0.260958,-0.010256,1.209741,-0.235459,-0.027293,1.304076,-0.168632,-0.175074,1.134121,-0.398675,-0.222950,1.005655,-0.597809,-0.150914,1.027808,-0.097306,0.126170,1.162490,-0.209902,0.363761,1.111251,-0.419419,0.391226,1.186103
9,1,Subject_03,ADL,T13,0.000000,0.000000,0.717106,0.038185,0.120648,0.711366,-0.241517,0.316036,0.922940,-0.384675,0.068889,0.646088,-0.023248,-0.130592,0.726676,-0.463576,-0.102391,0.895881,-0.233790,0.203846,0.584246,0.002758,-0.019534,0.939147,-0.098509,-0.026767,1.180166,-0.187060,-0.021223,1.225366,-0.162900,-0.040044,1.326719,-0.129981,-0.175831,1.135566,-0.356524,-0.218925,1.000752,-0.547370,-0.126383,1.046551,-0.026346,0.095949,1.162254,-0.141384,0.335893,1.075085,-0.351545,0.382824,1.146725
10,1,Subject_03,ADL,T13,0.000000,0.000000,0.717106,0.046430,0.116591,0.708878,-0.182671,0.358853,0.913161,-0.373293,0.116302,0.662813,-0.031974,-0.129501,0.724021,-0.485381,-0.074562,0.876068,-0.270654,0.170684,0.614995,0.015851,-0.014037,0.939552,-0.062406,-0.011865,1.184854,-0.144541,0.004155,1.235195,-0.117349,-0.023211,1.337142,-0.117910,-0.150047,1.138645,-0.333221,-0.212510,1.003497,-0.530743,-0.104849,1.013468,0.018794,0.101513,1.163189,-0.103081,0.323673,1.053473,-0.316116,0.390066,1.060381
