Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_3,Fall,10,0.000000,0.000000,0.899543,-0.134803,-0.026661,0.906046,-0.088595,-0.029932,0.471893,-0.042519,0.043307,0.061889,0.130495,0.030577,0.889556,0.194969,-0.135880,0.480197,0.065446,-0.137977,0.061343,0.053403,-0.071482,1.088666,0.183230,-0.278525,1.195252,0.238615,-0.363681,1.197180,0.257226,-0.343464,1.275272,0.292977,-0.213655,1.136545,0.399656,-0.167016,0.896856,0.491492,-0.230696,0.678741,0.017055,-0.253618,1.219511,-0.169803,-0.216896,1.046433,-0.108189,-0.261596,0.864944
2,1,Subject_3,Fall,10,0.000000,0.000000,0.899543,-0.134446,-0.027965,0.904994,-0.089728,-0.035523,0.471031,-0.043219,0.044416,0.059257,0.130492,0.029989,0.889943,0.195455,-0.147959,0.485625,0.078085,-0.154868,0.067486,0.052177,-0.072245,1.089427,0.187891,-0.272260,1.200464,0.243550,-0.356694,1.206273,0.257852,-0.337464,1.284211,0.293511,-0.209752,1.142582,0.395321,-0.182649,0.895400,0.487068,-0.252795,0.679019,0.024324,-0.259424,1.225915,-0.094199,-0.316141,1.041457,-0.032226,-0.360994,0.887311
3,1,Subject_3,Fall,10,0.000000,0.000000,0.899543,-0.134704,-0.026770,0.904348,-0.092666,-0.037270,0.469364,-0.049833,0.043724,0.051763,0.130209,0.027651,0.890507,0.187086,-0.173012,0.495422,0.112187,-0.186053,0.074284,0.049160,-0.070799,1.089524,0.188312,-0.265433,1.208833,0.244162,-0.345493,1.215791,0.254631,-0.329648,1.288006,0.290625,-0.201799,1.152818,0.392273,-0.192453,0.899677,0.489684,-0.264858,0.691315,0.033207,-0.249829,1.241717,0.004861,-0.392340,1.087102,0.174683,-0.483176,0.971420
4,1,Subject_3,Fall,10,0.000000,0.000000,0.899543,-0.133951,-0.027455,0.904089,-0.100205,-0.043877,0.467370,-0.061870,0.046492,0.047292,0.129684,0.027688,0.891248,0.173414,-0.181085,0.495331,0.140321,-0.222675,0.071089,0.047825,-0.073239,1.090056,0.186322,-0.268678,1.210431,0.241447,-0.346888,1.217422,0.254009,-0.329572,1.287276,0.289776,-0.200196,1.153683,0.393793,-0.200896,0.896555,0.486101,-0.286683,0.684666,0.031705,-0.253436,1.241410,0.007658,-0.418182,1.113947,0.203537,-0.517729,1.043985
5,1,Subject_3,Fall,10,0.000000,0.000000,0.899543,-0.134039,-0.026840,0.905164,-0.102044,-0.033350,0.466266,-0.066659,0.066162,0.045712,0.129773,0.028638,0.891386,0.169316,-0.144752,0.478962,0.177894,-0.228856,0.054223,0.051965,-0.063911,1.093097,0.194153,-0.263484,1.211166,0.248128,-0.341106,1.214701,0.262662,-0.319698,1.278407,0.293575,-0.193904,1.155869,0.396082,-0.200936,0.895856,0.483658,-0.298300,0.692229,0.032671,-0.250341,1.241926,-0.039960,-0.374695,1.110335,0.186350,-0.467878,1.051716
6,1,Subject_3,Fall,10,0.000000,0.000000,0.899543,-0.134499,-0.025951,0.905744,-0.105597,-0.026322,0.465723,-0.074981,0.073659,0.044131,0.129732,0.027929,0.891686,0.162073,-0.122306,0.467420,0.194706,-0.216978,0.043104,0.056616,-0.060203,1.089407,0.205063,-0.259692,1.207053,0.256425,-0.337177,1.212313,0.268171,-0.315655,1.279951,0.298507,-0.194930,1.148911,0.394562,-0.207909,0.886534,0.479199,-0.321464,0.689262,0.041654,-0.247314,1.242533,-0.077382,-0.340955,1.112785,0.158114,-0.464717,1.048847
7,1,Subject_3,Fall,10,0.000000,0.000000,0.899543,-0.133463,-0.030955,0.905430,-0.112438,-0.028424,0.464339,-0.089419,0.067989,0.042173,0.129919,0.028924,0.892034,0.158124,-0.114437,0.464972,0.199011,-0.188587,0.034653,0.057362,-0.073553,1.084672,0.203330,-0.280030,1.193559,0.255021,-0.361431,1.198922,0.260613,-0.348528,1.269686,0.300091,-0.215257,1.134174,0.398595,-0.217389,0.874088,0.480917,-0.320833,0.674921,0.039996,-0.265209,1.225880,-0.120829,-0.308523,1.085271,0.067078,-0.454095,0.991436
8,1,Subject_3,Fall,10,0.000000,0.000000,0.899543,-0.133196,-0.033025,0.906274,-0.114637,-0.020891,0.464051,-0.101082,0.079949,0.039048,0.129874,0.031223,0.892588,0.155978,-0.106984,0.464523,0.188856,-0.170837,0.031963,0.061848,-0.080042,1.081718,0.207988,-0.291323,1.178512,0.263240,-0.370702,1.183137,0.262848,-0.362411,1.257987,0.301280,-0.227531,1.120153,0.399172,-0.224179,0.863101,0.480323,-0.329202,0.661806,0.047911,-0.272490,1.209020,-0.168820,-0.236308,1.051595,-0.167406,-0.283529,0.896923
9,1,Subject_3,Fall,10,0.000000,0.000000,0.899543,-0.133406,-0.037964,0.907916,-0.118750,-0.007667,0.462428,-0.116851,0.090405,0.037972,0.130119,0.033313,0.892170,0.149261,-0.101619,0.461949,0.167351,-0.167816,0.030115,0.068475,-0.084060,1.076700,0.215148,-0.299923,1.161386,0.268247,-0.378868,1.156892,0.270251,-0.378488,1.223453,0.306794,-0.237092,1.103787,0.408833,-0.221618,0.845828,0.490252,-0.337632,0.648701,0.057979,-0.278895,1.197581,-0.162564,-0.205146,1.040871,-0.223217,-0.195042,0.815415
10,1,Subject_3,Fall,10,0.000000,0.000000,0.899543,-0.134070,-0.037836,0.909128,-0.127446,0.000853,0.461425,-0.135705,0.097362,0.035014,0.130258,0.034832,0.891642,0.144378,-0.100849,0.460657,0.152072,-0.160489,0.024864,0.069940,-0.087553,1.073300,0.216804,-0.302194,1.152833,0.269326,-0.380948,1.141505,0.276311,-0.387025,1.195547,0.307273,-0.240989,1.095003,0.409184,-0.230843,0.831242,0.482124,-0.362207,0.633889,0.059454,-0.282802,1.193671,-0.154535,-0.182091,1.039237,-0.242415,-0.170127,0.813217
