Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_3,Fall,17,0.000000,0.000000,0.503320,0.129530,-0.006699,0.493557,0.264380,0.381491,0.396890,0.075952,0.289169,0.040582,-0.130724,0.007115,0.511943,-0.107750,0.449806,0.448469,-0.090642,0.484286,0.070491,0.021983,-0.075867,0.715635,0.041318,-0.021692,0.950225,0.060593,0.072608,1.025894,0.049123,0.012598,1.118675,-0.098644,-0.013051,0.923339,-0.231116,-0.066859,0.702365,-0.199904,0.181519,0.744734,0.178388,-0.046575,0.893545,0.241464,-0.082817,0.625363,0.165306,0.176512,0.690031
2,1,Subject_3,Fall,17,0.000000,0.000000,0.503320,0.129430,-0.005735,0.493447,0.259975,0.383531,0.395545,0.080731,0.301002,0.041718,-0.130839,0.006653,0.511785,-0.107590,0.449196,0.452471,-0.086035,0.490225,0.070106,0.023041,-0.073676,0.716165,0.043616,-0.017203,0.950564,0.063759,0.077868,1.026616,0.051706,0.017831,1.117682,-0.096019,-0.006974,0.925488,-0.230854,-0.062331,0.706659,-0.194106,0.181738,0.748927,0.179087,-0.043175,0.893561,0.239713,-0.082477,0.625595,0.167388,0.178052,0.690125
3,1,Subject_3,Fall,17,0.000000,0.000000,0.503320,0.129862,-0.004769,0.493503,0.257892,0.385238,0.392596,0.077854,0.301315,0.037534,-0.130987,0.006847,0.512302,-0.108332,0.447945,0.449638,-0.086272,0.493729,0.065728,0.025082,-0.066599,0.718348,0.048825,-0.005399,0.953000,0.068671,0.088435,1.028422,0.056230,0.027468,1.119169,-0.091043,0.005154,0.929037,-0.229994,-0.047032,0.712230,-0.190762,0.190930,0.752921,0.182622,-0.035347,0.895255,0.242204,-0.074332,0.627517,0.172074,0.184161,0.692005
4,1,Subject_3,Fall,17,0.000000,0.000000,0.503320,0.129649,-0.005307,0.493038,0.254222,0.389108,0.395543,0.082183,0.326609,0.041949,-0.131118,0.006326,0.512806,-0.107569,0.448102,0.451004,-0.078069,0.512467,0.069193,0.022902,-0.072306,0.716328,0.045787,-0.014363,0.950265,0.065120,0.079689,1.025237,0.051650,0.016992,1.115696,-0.093392,-0.001888,0.927861,-0.232901,-0.055331,0.712313,-0.181441,0.186337,0.747274,0.180870,-0.041100,0.892795,0.241292,-0.072529,0.625405,0.168280,0.179877,0.691769
5,1,Subject_3,Fall,17,0.000000,0.000000,0.503320,0.129890,-0.005542,0.493348,0.249034,0.393395,0.394638,0.083143,0.354483,0.040733,-0.131377,0.006375,0.513039,-0.107907,0.447551,0.448495,-0.069663,0.523811,0.065597,0.020460,-0.075145,0.716622,0.041917,-0.020920,0.951309,0.060776,0.074663,1.025846,0.047314,0.008083,1.116072,-0.097021,-0.004098,0.929825,-0.240667,-0.046471,0.714415,-0.140188,0.180108,0.748616,0.178779,-0.047744,0.894072,0.238602,-0.077089,0.626133,0.162518,0.172508,0.691277
6,1,Subject_3,Fall,17,0.000000,0.000000,0.503320,0.130379,-0.005553,0.492962,0.249193,0.394966,0.398623,0.069778,0.346604,0.034761,-0.131492,0.006683,0.513360,-0.111499,0.447418,0.448854,-0.081005,0.503553,0.059381,0.020466,-0.072854,0.717739,0.043459,-0.017192,0.949371,0.060671,0.079412,1.023148,0.047940,0.013508,1.113028,-0.096083,0.003912,0.927006,-0.238737,-0.029506,0.711295,-0.079233,0.153084,0.733261,0.180883,-0.042522,0.891980,0.236107,-0.075628,0.624826,0.159383,0.171771,0.689507
7,1,Subject_3,Fall,17,0.000000,0.000000,0.503320,0.130406,-0.004982,0.492812,0.248252,0.395381,0.399212,0.074324,0.362952,0.039752,-0.131583,0.005833,0.512905,-0.111226,0.447120,0.453696,-0.076477,0.506107,0.063289,0.019555,-0.074694,0.717004,0.041289,-0.019034,0.948112,0.057811,0.077094,1.022724,0.044744,0.010071,1.110843,-0.098679,0.000207,0.926425,-0.243349,-0.025268,0.710504,-0.085203,0.162377,0.735545,0.179165,-0.043173,0.891364,0.237187,-0.072204,0.625404,0.159531,0.175081,0.692764
8,1,Subject_3,Fall,17,0.000000,0.000000,0.503320,0.129779,-0.003610,0.493263,0.245854,0.395006,0.394746,0.082939,0.376760,0.048552,-0.131032,0.005640,0.513224,-0.108109,0.446582,0.453759,-0.070068,0.518969,0.071865,0.021691,-0.073398,0.716222,0.043765,-0.013089,0.949018,0.060750,0.081430,1.023291,0.047668,0.013249,1.110174,-0.094641,0.008439,0.926462,-0.238101,-0.014880,0.703789,-0.142444,0.196777,0.753923,0.180689,-0.038277,0.892231,0.239340,-0.068255,0.626426,0.161429,0.180125,0.694264
9,1,Subject_3,Fall,17,0.000000,0.000000,0.503320,0.128941,-0.004128,0.493945,0.250142,0.393951,0.399373,0.073029,0.340326,0.042273,-0.129977,0.006739,0.512026,-0.109313,0.447206,0.454102,-0.080519,0.502049,0.066955,0.023110,-0.069920,0.716483,0.045174,-0.006493,0.950022,0.062179,0.086544,1.024718,0.048853,0.015712,1.108977,-0.092500,0.010754,0.927597,-0.234765,-0.019427,0.700788,-0.168668,0.205622,0.744801,0.179747,-0.033569,0.892953,0.239894,-0.057554,0.627543,0.157884,0.185820,0.697495
10,1,Subject_3,Fall,17,0.000000,0.000000,0.503320,0.128206,-0.003882,0.494531,0.246280,0.395672,0.399534,0.073706,0.345092,0.045132,-0.129104,0.007044,0.510855,-0.107143,0.446242,0.450528,-0.073180,0.508760,0.066334,0.021949,-0.075338,0.714278,0.044631,-0.011847,0.946646,0.060912,0.080311,1.021600,0.046460,0.008010,1.105994,-0.093385,0.006416,0.924844,-0.234656,-0.018821,0.696601,-0.176307,0.205147,0.751529,0.177693,-0.037405,0.889987,0.240059,-0.057023,0.626358,0.157161,0.183861,0.697270
