Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
1,1,Subject_3,Fall,13,0.000000,0.000000,0.192107,0.070073,0.114675,0.178581,-0.193401,0.330984,0.458711,-0.527081,0.438908,0.185332,-0.071539,-0.110170,0.202840,-0.344430,0.093282,0.502111,-0.584196,0.223701,0.185666,0.055464,-0.055143,0.402584,0.000340,-0.083331,0.643394,-0.070686,-0.053441,0.700227,-0.040414,-0.070720,0.805229,-0.063252,-0.176823,0.581312,-0.134229,-0.245821,0.328008,-0.277658,-0.069003,0.438176,0.100740,0.017753,0.607397,0.101963,0.168278,0.390586,-0.124794,0.182310,0.504288
2,1,Subject_3,Fall,13,0.000000,0.000000,0.192107,0.069813,0.114773,0.178459,-0.195062,0.330888,0.459356,-0.524072,0.438285,0.188238,-0.071796,-0.110018,0.203131,-0.347592,0.091003,0.502050,-0.580250,0.223367,0.194546,0.056380,-0.053311,0.402314,0.002683,-0.080667,0.643780,-0.069096,-0.050817,0.700362,-0.038689,-0.068033,0.805998,-0.061264,-0.175336,0.582848,-0.138673,-0.242750,0.330325,-0.276958,-0.067702,0.441584,0.101453,0.020102,0.606300,0.099569,0.173459,0.390732,-0.124600,0.184673,0.506335
3,1,Subject_3,Fall,13,0.000000,0.000000,0.192107,0.070451,0.114174,0.178573,-0.196136,0.330967,0.458914,-0.528295,0.440322,0.190298,-0.072007,-0.110081,0.203004,-0.348154,0.081799,0.507225,-0.574763,0.196612,0.198667,0.057734,-0.050213,0.402207,0.004531,-0.075908,0.643731,-0.067015,-0.044238,0.700767,-0.036287,-0.061820,0.806394,-0.059386,-0.172694,0.583489,-0.136310,-0.239081,0.333030,-0.276314,-0.060981,0.443239,0.101966,0.023924,0.604894,0.098820,0.179622,0.389903,-0.125625,0.187832,0.508761
4,1,Subject_3,Fall,13,0.000000,0.000000,0.192107,0.070082,0.114266,0.178184,-0.197370,0.332113,0.457669,-0.531795,0.439332,0.190145,-0.072018,-0.110643,0.203251,-0.351251,0.081584,0.503741,-0.584527,0.183455,0.193454,0.058177,-0.048190,0.402501,0.005981,-0.071492,0.644464,-0.066300,-0.039981,0.701680,-0.034904,-0.056499,0.807070,-0.057585,-0.169750,0.585102,-0.134824,-0.237040,0.335269,-0.273635,-0.056736,0.444626,0.102181,0.028423,0.603959,0.098166,0.182739,0.387696,-0.124827,0.190316,0.506976
5,1,Subject_3,Fall,13,0.000000,0.000000,0.192107,0.069984,0.114171,0.178162,-0.198928,0.332744,0.456344,-0.533214,0.436779,0.192239,-0.071769,-0.110781,0.203015,-0.351409,0.080904,0.506228,-0.576578,0.181359,0.214139,0.058235,-0.046180,0.402307,0.007153,-0.067606,0.644577,-0.065873,-0.037303,0.701568,-0.034400,-0.053271,0.807118,-0.056327,-0.167289,0.585064,-0.136483,-0.235075,0.337263,-0.277809,-0.055017,0.450418,0.101830,0.030899,0.602562,0.097452,0.185889,0.387802,-0.125352,0.193024,0.506982
6,1,Subject_3,Fall,13,0.000000,0.000000,0.192107,0.070670,0.113652,0.178395,-0.201914,0.332169,0.454884,-0.534402,0.439821,0.191509,-0.072064,-0.110245,0.202872,-0.352438,0.080464,0.505221,-0.573243,0.189937,0.214188,0.058903,-0.046046,0.402250,0.008358,-0.067286,0.644518,-0.065167,-0.037285,0.701535,-0.033582,-0.052873,0.807073,-0.055278,-0.167486,0.584130,-0.136068,-0.235374,0.338360,-0.276325,-0.054892,0.449913,0.101447,0.031769,0.602860,0.098364,0.187024,0.387444,-0.124644,0.192954,0.508079
7,1,Subject_3,Fall,13,0.000000,0.000000,0.192107,0.069961,0.114331,0.177655,-0.198817,0.336139,0.451361,-0.536192,0.443730,0.187784,-0.071209,-0.110722,0.203038,-0.352553,0.083421,0.500012,-0.598038,0.177960,0.191070,0.059100,-0.045402,0.402716,0.009697,-0.063468,0.645586,-0.061992,-0.032736,0.703088,-0.030886,-0.048137,0.808681,-0.053692,-0.164774,0.585418,-0.137745,-0.231873,0.339281,-0.275872,-0.050427,0.451516,0.101957,0.034783,0.603439,0.100075,0.188474,0.385890,-0.122103,0.193997,0.508988
8,1,Subject_3,Fall,13,0.000000,0.000000,0.192107,0.069371,0.114477,0.178021,-0.201432,0.335112,0.451229,-0.539694,0.436050,0.187845,-0.070472,-0.110895,0.202936,-0.351506,0.083126,0.503139,-0.587144,0.191607,0.203516,0.058856,-0.043580,0.402766,0.010331,-0.060246,0.645576,-0.061454,-0.029523,0.703334,-0.031030,-0.044408,0.809427,-0.052592,-0.162796,0.585189,-0.138395,-0.231946,0.339216,-0.276736,-0.047602,0.452620,0.102335,0.036051,0.602017,0.099121,0.189861,0.385355,-0.122798,0.195503,0.508830
9,1,Subject_3,Fall,13,0.000000,0.000000,0.192107,0.069850,0.114332,0.177384,-0.199315,0.335537,0.451816,-0.534981,0.438829,0.186035,-0.070546,-0.110747,0.203340,-0.350346,0.093703,0.497752,-0.591674,0.215563,0.191123,0.059432,-0.043838,0.402714,0.012216,-0.058932,0.645852,-0.058756,-0.028341,0.704358,-0.028990,-0.043987,0.810219,-0.051510,-0.161828,0.585350,-0.137250,-0.232212,0.339211,-0.277422,-0.048279,0.455333,0.104932,0.035612,0.600876,0.100295,0.189455,0.384956,-0.120440,0.195355,0.510264
10,1,Subject_3,Fall,13,0.000000,0.000000,0.192107,0.069733,0.114783,0.177492,-0.198934,0.334843,0.452165,-0.539777,0.426997,0.182141,-0.070670,-0.110889,0.203461,-0.348270,0.095942,0.499717,-0.595629,0.211434,0.181943,0.059088,-0.043543,0.403479,0.012106,-0.058107,0.646054,-0.058289,-0.026065,0.704926,-0.028906,-0.041872,0.810413,-0.051686,-0.160910,0.586324,-0.138851,-0.232155,0.340486,-0.276774,-0.045767,0.458755,0.105233,0.036745,0.601013,0.101714,0.190644,0.384509,-0.119446,0.196155,0.508087
